Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
2454.98,.0005574,.0001720,.0048546,.0040306,.3749487,.3076876,.0037073,.0030834,.2113564,.0466428,.0429593,.0000000,.0000000,.0000000,.0000000
2455.98,.0005610,.0001731,.0048858,.0040566,.3749739,.3059786,.0037312,.0031033,.2124670,.0468862,.0431833,.0000000,.0000000,.0000000,.0000000
2456.98,.0003449,.0001032,.0048872,.0040578,.3750812,.3060662,.0037322,.0031041,.2125278,.0468996,.0431957,.0000000,.0000000,.0000000,.0000000
2457.98,.0003449,.0001032,.0048872,.0040578,.3750812,.3060662,.0037322,.0031041,.2125278,.0468996,.0431957,.0000000,.0000000,.0000000,.0000000
2458.98,.0003458,.0001035,.0048992,.0040677,.3760014,.3068170,.0028216,.0023466,.2125150,.0468929,.0431892,.0000000,.0000000,.0000000,.0000000
2459.98,.0003458,.0001035,.0048992,.0040677,.3760014,.3068170,.0028216,.0023466,.2125150,.0468929,.0431892,.0000000,.0000000,.0000000,.0000000
2460.98,.0003481,.0001042,.0049317,.0040947,.3759685,.3047486,.0028403,.0023621,.2139229,.0472036,.0434753,.0000000,.0000000,.0000000,.0000000
2461.98,.0003481,.0001042,.0049317,.0040947,.3759685,.3047486,.0028403,.0023621,.2139229,.0472036,.0434753,.0000000,.0000000,.0000000,.0000000
2462.98,.0002108,.0001042,.0049324,.0040952,.3760201,.3047904,.0028407,.0023625,.2139523,.0472101,.0434813,.0000000,.0000000,.0000000,.0000000
2463.98,.0002115,.0001045,.0034656,.0028771,.3771950,.3057428,.0028496,.0023698,.2143348,.0472924,.0435569,.0000000,.0000000,.0000000,.0000000
2464.98,.0002115,.0000613,.0034658,.0028772,.3772113,.3057560,.0028497,.0023699,.2143440,.0472944,.0435588,.0000000,.0000000,.0000000,.0000000
2465.98,.0001261,.0000613,.0034661,.0028775,.3772436,.3057821,.0028500,.0023702,.2143623,.0472984,.0435625,.0000000,.0000000,.0000000,.0000000
2466.98,.0001272,.0000618,.0034973,.0029034,.3779695,.3039538,.0021545,.0017917,.2159931,.0476560,.0438916,.0000000,.0000000,.0000000,.0000000
2467.98,.0001273,.0000619,.0034989,.0029047,.3781398,.3040907,.0021555,.0017925,.2157775,.0476059,.0438453,.0000000,.0000000,.0000000,.0000000
2468.98,.0001275,.0000620,.0024315,.0020185,.3788833,.3046886,.0021597,.0017960,.2162018,.0476996,.0439315,.0000000,.0000000,.0000000,.0000000
2469.98,.0001285,.0000625,.0024509,.0020345,.3790706,.3019858,.0021769,.0018103,.2179206,.0480788,.0442807,.0000000,.0000000,.0000000,.0000000
2470.98,.0001285,.0000625,.0024509,.0020345,.3790706,.3019858,.0021769,.0018103,.2179206,.0480788,.0442807,.0000000,.0000000,.0000000,.0000000
2471.98,.0001285,.0000625,.0024509,.0020345,.3790706,.3019858,.0021769,.0018103,.2179206,.0480788,.0442807,.0000000,.0000000,.0000000,.0000000
2472.98,.0000733,.0000608,.0023845,.0019794,.3791030,.3110966,.0021180,.0017613,.2117036,.0467045,.0430148,.0000000,.0000000,.0000000,.0000000
2473.98,.0000739,.0002894,.0024022,.0019941,.3794929,.3096661,.0015882,.0013207,.2129363,.0469737,.0432625,.0000000,.0000000,.0000000,.0000000
2474.98,.0000750,.0001061,.0016757,.0013909,.3801663,.3057204,.0016131,.0013413,.2162646,.0477079,.0439387,.0000000,.0000000,.0000000,.0000000
2475.98,.0000440,.0000365,.0017040,.0014145,.3807390,.2999433,.0016403,.0013640,.2199192,.0485141,.0446812,.0000000,.0000000,.0000000,.0000000
2476.98,.0000440,.0000206,.0017041,.0014145,.3807450,.2999480,.0016403,.0013640,.2199226,.0485149,.0446819,.0000000,.0000000,.0000000,.0000000
2477.98,.0000445,.0000209,.0011728,.0009735,.3821338,.2970661,.0012276,.0010208,.2221890,.0490117,.0451392,.0000000,.0000000,.0000000,.0000000
2478.98,.0000772,.0000209,.0011728,.0009735,.3821213,.2970564,.0012275,.0010207,.2221818,.0490101,.0451377,.0000000,.0000000,.0000000,.0000000
2479.98,.0000781,.0000211,.0011859,.0009844,.3830432,.2930998,.0012413,.0010322,.2242827,.0494702,.0455611,.0000000,.0000000,.0000000,.0000000
2480.98,.0000779,.0000211,.0011835,.0009823,.3822425,.2924871,.0012387,.0010300,.2252648,.0496991,.0457730,.0000000,.0000000,.0000000,.0000000
2481.98,.0000780,.0000211,.0011840,.0009828,.3824299,.2926305,.0012393,.0010305,.2250348,.0496456,.0457235,.0000000,.0000000,.0000000,.0000000
2482.98,.0000780,.0000211,.0011853,.0009838,.3828298,.2929365,.0012406,.0010316,.2245443,.0495313,.0456177,.0000000,.0000000,.0000000,.0000000
2483.98,.0000782,.0000211,.0011873,.0009855,.3834978,.2934477,.0009130,.0007592,.2241446,.0494361,.0455294,.0000000,.0000000,.0000000,.0000000
2484.98,.0000782,.0000212,.0011881,.0009861,.3837315,.2936265,.0009136,.0007597,.2238586,.0493691,.0454674,.0000000,.0000000,.0000000,.0000000
2485.98,.4028965,.1347363,.0005487,.0004554,.1772274,.1356121,.0005743,.0004776,.1035848,.0228461,.0210407,.0000000,.0000000,.0000000,.0000000
2486.98,.3484164,.2426403,.0021216,.0017615,.1555085,.1189931,.0005039,.0004190,.0910547,.0200840,.0184970,.0000000,.0000000,.0000000,.0000000
2487.98,.3445917,.2262609,.0080391,.0066812,.1588054,.1234534,.0005102,.0004242,.0921773,.0203316,.0187250,.0000000,.0000000,.0000000,.0000000
2488.98,.3454035,.2078267,.0112892,.0093864,.1635837,.1251722,.0005301,.0004408,.0957829,.0211269,.0194575,.0000000,.0000000,.0000000,.0000000
2489.98,.3356824,.1965352,.0198130,.0164937,.1651595,.1283930,.0005306,.0004412,.0961893,.0212193,.0195429,.0000000,.0000000,.0000000,.0000000
2490.98,.3197808,.1779577,.0404528,.0337724,.1635507,.1271423,.0007105,.0005908,.0955471,.0210801,.0194148,.0000000,.0000000,.0000000,.0000000
2491.98,.3157677,.1719030,.0412473,.0344357,.1667628,.1296394,.0007244,.0006024,.0975649,.0215264,.0198260,.0000000,.0000000,.0000000,.0000000
2492.98,.0000000,.2515536,.0603591,.0503913,.2440317,.1897072,.0010601,.0008815,.1418905,.0312990,.0288260,.0000000,.0000000,.0000000,.0000000
2493.98,.3538899,.1824927,.0248463,.0207007,.1599860,.1243711,.0006950,.0005779,.0930227,.0205195,.0188982,.0000000,.0000000,.0000000,.0000000
2494.98,.0000000,.2999159,.0296449,.0246785,.2471179,.1921064,.0010735,.0008926,.1436849,.0316949,.0291906,.0000000,.0000000,.0000000,.0000000
2495.98,.3535168,.2087908,.0143820,.0119644,.1576248,.1225355,.0005064,.0004211,.0914920,.0201805,.0185858,.0000000,.0000000,.0000000,.0000000
2496.98,.3456786,.2256660,.0140850,.0117174,.1543703,.1200055,.0004959,.0004124,.0896030,.0197638,.0182021,.0000000,.0000000,.0000000,.0000000
2497.98,.3387153,.2321506,.0181942,.0151461,.1516653,.1179027,.0004872,.0004051,.0880329,.0194175,.0178831,.0000000,.0000000,.0000000,.0000000
2498.98,.3152021,.2553268,.0343915,.0287120,.1401982,.1104471,.0004467,.0003714,.0807075,.0178017,.0163950,.0000000,.0000000,.0000000,.0000000
2499.98,.2522291,.2052769,.1331953,.1129058,.1133160,.0902730,.0003582,.0002979,.0647237,.0142761,.0131481,.0000000,.0000000,.0000000,.0000000
2500.98,.2883510,.0559090,.1700290,.1442138,.1305601,.1040104,.0004127,.0003432,.0745731,.0164486,.0151489,.0000000,.0000000,.0000000,.0000000
2501.98,.2404968,.1894441,.1502914,.1274908,.1115051,.0903827,.0004698,.0003907,.0628826,.0138710,.0127750,.0000000,.0000000,.0000000,.0000000
2502.98,.2416694,.1882030,.1468787,.1245832,.1139414,.0929762,.0004769,.0003965,.0638281,.0140796,.0129671,.0000000,.0000000,.0000000,.0000000
2503.98,.2483370,.1874660,.1455844,.1234806,.1126229,.0905685,.0004779,.0003974,.0639621,.0141091,.0129943,.0000000,.0000000,.0000000,.0000000
2504.98,.2457715,.1919503,.1459192,.1237693,.1116527,.0897883,.0004737,.0003939,.0634111,.0139876,.0128824,.0000000,.0000000,.0000000,.0000000
2505.98,.2443290,.1901735,.1475013,.1251153,.1117062,.0898314,.0004740,.0003941,.0635461,.0140183,.0129107,.0000000,.0000000,.0000000,.0000000
2506.98,.2435523,.1879176,.1475416,.1251455,.1128941,.0907867,.0004790,.0003983,.0641161,.0141431,.0130256,.0000000,.0000000,.0000000,.0000000
2507.98,.2425665,.1825643,.1473952,.1250107,.1153610,.0927705,.0004895,.0004070,.0656252,.0144769,.0133331,.0000000,.0000000,.0000000,.0000000
2508.98,.2408964,.1800929,.1474864,.1250813,.1168789,.0939911,.0004959,.0004124,.0664887,.0146674,.0135086,.0000000,.0000000,.0000000,.0000000
2509.98,.0000000,.2341259,.1929578,.1636342,.1560634,.1265002,.0006575,.0005468,.0881562,.0194472,.0179108,.0000000,.0000000,.0000000,.0000000
2510.98,.0000000,.0000000,.2500175,.2120059,.2051359,.1662769,.0008643,.0007187,.1158760,.0255622,.0235426,.0000000,.0000000,.0000000,.0000000
2511.98,.0000000,.0000000,.2479386,.2102232,.2066083,.1674704,.0008705,.0007239,.1167077,.0257457,.0237116,.0000000,.0000000,.0000000,.0000000
2512.98,.2961982,.0000000,.1729140,.1465943,.1465350,.1187768,.0006174,.0005134,.0827738,.0182599,.0168172,.0000000,.0000000,.0000000,.0000000
2513.98,.2446644,.2013267,.1410013,.1195879,.1118832,.0912967,.0004682,.0003894,.0627785,.0138489,.0127548,.0000000,.0000000,.0000000,.0000000
2514.98,.2378443,.1966697,.1513713,.1284147,.1089397,.0888947,.0004559,.0003791,.0611268,.0134846,.0124192,.0000000,.0000000,.0000000,.0000000
2515.98,.2519736,.1372095,.1650801,.1400464,.1165628,.0944823,.0004911,.0004084,.0658433,.0145250,.0133775,.0000000,.0000000,.0000000,.0000000
2516.98,.2529634,.1388290,.1648460,.1398486,.1157326,.0938093,.0004876,.0004055,.0653743,.0144216,.0132822,.0000000,.0000000,.0000000,.0000000
2517.98,.2366695,.1939921,.1538701,.1305363,.1086475,.0880663,.0004578,.0003806,.0613721,.0135387,.0124690,.0000000,.0000000,.0000000,.0000000
2518.98,.2363324,.1932282,.1536509,.1303504,.1092211,.0891243,.0004571,.0003801,.0612847,.0135194,.0124513,.0000000,.0000000,.0000000,.0000000
2519.98,.2362005,.1928792,.1537805,.1304603,.1093131,.0891995,.0004575,.0003804,.0613364,.0135308,.0124618,.0000000,.0000000,.0000000,.0000000
2520.98,.2330962,.1966467,.1556700,.1320670,.1077848,.0888721,.0004455,.0003705,.0597338,.0131773,.0121362,.0000000,.0000000,.0000000,.0000000
2521.98,.2221728,.1884345,.1599055,.1356625,.1146914,.0972997,.0004246,.0003531,.0569304,.0125588,.0115666,.0000000,.0000000,.0000000,.0000000
2522.98,.0000000,.0000000,.2711314,.2300257,.1948196,.1652807,.0007199,.0005987,.0965212,.0212926,.0196103,.0000000,.0000000,.0000000,.0000000
2523.98,.2216574,.1883077,.1599631,.1357114,.1149672,.0975358,.0004248,.0003532,.0569471,.0125625,.0115700,.0000000,.0000000,.0000000,.0000000
2524.98,.2215845,.1882934,.1599658,.1357137,.1150107,.0975731,.0004248,.0003532,.0569480,.0125627,.0115702,.0000000,.0000000,.0000000,.0000000
2525.98,.1969621,.1647787,.1419837,.1204578,.0971388,.0821212,.0657220,.0557060,.0527527,.0116481,.0107289,.0000000,.0000000,.0000000,.0000000
2526.98,.0000000,.2030508,.1751524,.1485978,.1248467,.1059013,.0810628,.0687089,.0650753,.0143691,.0132351,.0000000,.0000000,.0000000,.0000000
2527.98,.0000000,.0000000,.2192949,.1860480,.1574919,.1336106,.1014925,.0860252,.0814758,.0179904,.0165706,.0000000,.0000000,.0000000,.0000000
2528.98,.0000000,.0000000,.2191826,.1859527,.1576749,.1337681,.1014481,.0859875,.0814401,.0179825,.0165634,.0000000,.0000000,.0000000,.0000000
2529.98,.2325099,.0000000,.1681976,.1426974,.1210538,.1026999,.0778498,.0659856,.0624960,.0137995,.0127105,.0000000,.0000000,.0000000,.0000000
2530.98,.1954356,.1615739,.1408829,.1195239,.1014432,.0860628,.0652236,.0552836,.0523600,.0115614,.0106490,.0000000,.0000000,.0000000,.0000000
2531.98,.1950572,.1629273,.1407002,.1193689,.1012841,.0859279,.0651089,.0551863,.0522679,.0115411,.0106303,.0000000,.0000000,.0000000,.0000000
2532.98,.1953486,.1631025,.1405892,.1192747,.1012323,.0858842,.0650534,.0551393,.0522233,.0115313,.0106212,.0000000,.0000000,.0000000,.0000000
2533.98,.1946893,.1644600,.1402289,.1189691,.1009427,.0856389,.0654636,.0554940,.0520391,.0114906,.0105837,.0000000,.0000000,.0000000,.0000000
2534.98,.1946301,.1642613,.1402828,.1190148,.1009857,.0856754,.0654901,.0555164,.0520601,.0114952,.0105880,.0000000,.0000000,.0000000,.0000000
2535.98,.1939702,.1640096,.1396819,.1185050,.1005477,.0853038,.0671666,.0569574,.0518596,.0114510,.0105473,.0000000,.0000000,.0000000,.0000000
2536.98,.0000000,.2017549,.1719485,.1458797,.1237747,.1050094,.0868720,.0736971,.0639406,.0141187,.0130044,.0000000,.0000000,.0000000,.0000000
2537.98,.0000000,.2011005,.1714812,.1454832,.1234389,.1047245,.0881035,.0747456,.0638414,.0140968,.0129843,.0000000,.0000000,.0000000,.0000000
2538.98,.0000000,.2008635,.1713774,.1453952,.1233665,.1046631,.0884130,.0750087,.0638344,.0140953,.0129829,.0000000,.0000000,.0000000,.0000000
2539.98,.0000000,.0000000,.2143864,.1818837,.1543276,.1309303,.1107551,.0939635,.0798720,.0176366,.0162447,.0000000,.0000000,.0000000,.0000000
2540.98,.1919893,.1621121,.1384525,.1174620,.0996675,.0845571,.0715691,.0607186,.0515882,.0113912,.0104922,.0000000,.0000000,.0000000,.0000000
2541.98,.1919517,.1620574,.1384569,.1174658,.0996715,.0845605,.0716053,.0607493,.0515952,.0113928,.0104937,.0000000,.0000000,.0000000,.0000000
2542.98,.0000000,.2015811,.1710546,.1451214,.1231412,.1044720,.0886112,.0751770,.0637844,.0140843,.0129728,.0000000,.0000000,.0000000,.0000000
2543.98,.0000000,.0000000,.2142405,.1817599,.1542320,.1308492,.1109839,.0941578,.0798884,.0176402,.0162481,.0000000,.0000000,.0000000,.0000000
2544.98,.0000000,.0000000,.2142419,.1817611,.1542314,.1308486,.1109835,.0941575,.0798880,.0176401,.0162480,.0000000,.0000000,.0000000,.0000000
2545.98,.0000000,.0000000,.2141393,.1816740,.1542789,.1308889,.1110192,.0941878,.0799131,.0176457,.0162531,.0000000,.0000000,.0000000,.0000000
2546.98,.0000000,.0000000,.2141338,.1816693,.1542832,.1308926,.1110193,.0941878,.0799146,.0176460,.0162534,.0000000,.0000000,.0000000,.0000000
2547.98,.2293912,.0000000,.1650923,.1400630,.1188555,.1008360,.0855249,.0725586,.0615636,.0135939,.0125211,.0000000,.0000000,.0000000,.0000000
2548.98,.0000000,.0000000,.0000000,.2313225,.1962796,.1665220,.1412461,.1198321,.1016698,.0224498,.0206781,.0000000,.0000000,.0000000,.0000000
2549.98,.0000000,.0000000,.0000000,.2313221,.1962778,.1665205,.1412479,.1198336,.1016701,.0224499,.0206782,.0000000,.0000000,.0000000,.0000000
2550.98,.0000000,.0000000,.0000000,.2313207,.1962782,.1665208,.1412482,.1198338,.1016703,.0224499,.0206782,.0000000,.0000000,.0000000,.0000000
2551.98,.0000000,.0000000,.0000000,.2313200,.1962775,.1665202,.1412492,.1198346,.1016704,.0224499,.0206782,.0000000,.0000000,.0000000,.0000000
2552.98,.0000000,.0000000,.0000000,.2313185,.1962779,.1665205,.1412494,.1198349,.1016706,.0224500,.0206783,.0000000,.0000000,.0000000,.0000000
2553.98,.0000000,.0000000,.0000000,.2313185,.1962779,.1665205,.1412494,.1198349,.1016706,.0224500,.0206783,.0000000,.0000000,.0000000,.0000000
2554.98,.0000000,.0000000,.0000000,.2313185,.1962779,.1665205,.1412494,.1198349,.1016706,.0224500,.0206783,.0000000,.0000000,.0000000,.0000000
2555.98,.0000000,.0000000,.0000000,.2313186,.1962778,.1665205,.1412494,.1198349,.1016706,.0224500,.0206783,.0000000,.0000000,.0000000,.0000000
2556.98,.0000000,.0000000,.0000000,.2313178,.1962788,.1665214,.1412487,.1198343,.1016707,.0224500,.0206783,.0000000,.0000000,.0000000,.0000000
2557.98,.0000000,.0000000,.0000000,.2313177,.1962787,.1665213,.1412487,.1198342,.1016710,.0224501,.0206784,.0000000,.0000000,.0000000,.0000000
2558.98,.0000000,.0000000,.0000000,.2313177,.1962787,.1665213,.1412487,.1198342,.1016710,.0224501,.0206784,.0000000,.0000000,.0000000,.0000000
2559.98,.0000000,.0000000,.0000000,.2313177,.1962787,.1665212,.1412487,.1198342,.1016710,.0224501,.0206784,.0000000,.0000000,.0000000,.0000000
2560.98,.0000000,.0000000,.0000000,.2313177,.1962787,.1665212,.1412487,.1198342,.1016710,.0224501,.0206784,.0000000,.0000000,.0000000,.0000000
2561.98,.0000000,.0000000,.0000000,.0000000,.2553411,.2166293,.1837573,.1558982,.1322670,.0292060,.0269011,.0000000,.0000000,.0000000,.0000000
2562.98,.0000000,.0000000,.0000000,.0000000,.2553431,.2166310,.1837553,.1558965,.1322670,.0292060,.0269011,.0000000,.0000000,.0000000,.0000000
2556.98,.0000000,.0000000,.0000000,.0000000,.2553453,.2166328,.1837530,.1558946,.1322672,.0292060,.0269011,.0000000,.0000000,.0000000,.0000000
2557.98,.0000000,.0000000,.0000000,.0000000,.2553451,.2166327,.1837529,.1558944,.1322676,.0292061,.0269012,.0000000,.0000000,.0000000,.0000000
2558.98,.0000000,.0000000,.0000000,.0000000,.2553450,.2166326,.1837529,.1558945,.1322676,.0292061,.0269012,.0000000,.0000000,.0000000,.0000000
2559.98,.0000000,.0000000,.0000000,.0000000,.2553449,.2166325,.1837528,.1558943,.1322680,.0292062,.0269013,.0000000,.0000000,.0000000,.0000000
2560.98,.0000000,.0000000,.0000000,.0000000,.2553460,.2166334,.1837515,.1558933,.1322681,.0292062,.0269013,.0000000,.0000000,.0000000,.0000000
2561.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909182,.2467610,.2093500,.1776236,.0392212,.0361260,.0000000,.0000000,.0000000,.0000000
2562.98,.3981956,.0000000,.0000000,.0000000,.0000000,.1750757,.1485017,.1259876,.1068950,.0236036,.0217408,.0000000,.0000000,.0000000,.0000000
2563.98,.3982322,.0000000,.0000000,.0000000,.0000000,.1750631,.1484941,.1259812,.1068880,.0236020,.0217394,.0000000,.0000000,.0000000,.0000000
2564.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909086,.2467669,.2093550,.1776227,.0392210,.0361258,.0000000,.0000000,.0000000,.0000000
2565.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909047,.2467692,.2093570,.1776224,.0392210,.0361257,.0000000,.0000000,.0000000,.0000000
2566.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909034,.2467698,.2093575,.1776225,.0392210,.0361257,.0000000,.0000000,.0000000,.0000000
2567.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909034,.2467698,.2093575,.1776225,.0392210,.0361257,.0000000,.0000000,.0000000,.0000000
2568.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909041,.2467688,.2093566,.1776234,.0392212,.0361259,.0000000,.0000000,.0000000,.0000000
2569.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909049,.2467676,.2093556,.1776244,.0392214,.0361261,.0000000,.0000000,.0000000,.0000000
2570.98,.3981893,.0000000,.0000000,.0000000,.0000000,.1750703,.1485068,.1259919,.1068966,.0236039,.0217412,.0000000,.0000000,.0000000,.0000000
2571.98,.3981933,.0000000,.0000000,.0000000,.0000000,.1750690,.1485057,.1259910,.1068961,.0236038,.0217411,.0000000,.0000000,.0000000,.0000000
2572.98,.3981941,.0000000,.0000000,.0000000,.0000000,.1750693,.1485048,.1259902,.1068965,.0236039,.0217411,.0000000,.0000000,.0000000,.0000000
2573.98,.3981940,.0000000,.0000000,.0000000,.0000000,.1750692,.1485047,.1259902,.1068968,.0236040,.0217412,.0000000,.0000000,.0000000,.0000000
2574.98,.2976438,.2525225,.0000000,.0000000,.0000000,.1308594,.1110032,.0941742,.0799026,.0176434,.0162510,.0000000,.0000000,.0000000,.0000000
2575.98,.0000000,.3595362,.0000000,.0000000,.0000000,.1863148,.1580439,.1340832,.1137638,.0251203,.0231378,.0000000,.0000000,.0000000,.0000000
2576.98,.2578658,.2187782,.0000000,.0000000,.1336326,.1133728,.0961699,.0815898,.0692256,.0152858,.0140794,.0000000,.0000000,.0000000,.0000000
2577.98,.0000000,.0000000,.0000000,.0000000,.2553387,.2166273,.1837553,.1558965,.1322726,.0292072,.0269023,.0000000,.0000000,.0000000,.0000000
2578.98,.0000000,.0000000,.0000000,.0000000,.2553386,.2166272,.1837553,.1558965,.1322728,.0292073,.0269023,.0000000,.0000000,.0000000,.0000000
2579.98,.2578652,.2187745,.0000000,.0000000,.1336345,.1133744,.0961696,.0815895,.0692266,.0152860,.0140796,.0000000,.0000000,.0000000,.0000000
2580.98,.0000000,.2948071,.0000000,.0000000,.1800624,.1527634,.1295835,.1099376,.0932779,.0205968,.0189713,.0000000,.0000000,.0000000,.0000000
2581.98,.0000000,.0000000,.0000000,.2312625,.1962753,.1665183,.1412724,.1198543,.1016835,.0224528,.0206809,.0000000,.0000000,.0000000,.0000000
2582.98,.0000000,.0000000,.0000000,.2312660,.1962743,.1665175,.1412718,.1198538,.1016830,.0224527,.0206808,.0000000,.0000000,.0000000,.0000000
