Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
4104.98,.1920153,.1629109,.1382158,.1172612,.0994835,.0844010,.0715821,.0607297,.0515382,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4105.98,.1920140,.1629112,.1382165,.1172618,.0994841,.0844015,.0715812,.0607289,.0515384,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4106.98,.1920134,.1629111,.1382167,.1172619,.0994842,.0844016,.0715813,.0607290,.0515385,.0113803,.0104821,.0000000,.0000000,.0000000,.0000000
4107.98,.0000000,.2016255,.1710639,.1451292,.1231266,.1044596,.0885909,.0751598,.0637866,.0140848,.0129732,.0000000,.0000000,.0000000,.0000000
4108.98,.1920077,.1629118,.1382188,.1172638,.0994858,.0844029,.0715797,.0607276,.0515392,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
4109.98,.1920061,.1629124,.1382197,.1172645,.0994864,.0844034,.0715786,.0607267,.0515395,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4110.98,.1920029,.1629130,.1382209,.1172655,.0994873,.0844042,.0715776,.0607259,.0515399,.0113806,.0104824,.0000000,.0000000,.0000000,.0000000
4111.98,.1920021,.1629134,.1382216,.1172661,.0994878,.0844046,.0715763,.0607248,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4112.98,.0000000,.2016255,.1710669,.1451318,.1231289,.1044615,.0885849,.0751546,.0637875,.0140850,.0129734,.0000000,.0000000,.0000000,.0000000
4113.98,.0000000,.2016264,.1710676,.1451324,.1231294,.1044620,.0885830,.0751531,.0637877,.0140850,.0129735,.0000000,.0000000,.0000000,.0000000
4114.98,.0000000,.2016259,.1710677,.1451325,.1231295,.1044620,.0885831,.0751531,.0637877,.0140850,.0129735,.0000000,.0000000,.0000000,.0000000
4115.98,.1919998,.1629138,.1382227,.1172671,.0994886,.0844054,.0715752,.0607238,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4116.98,.1920036,.1629137,.1382227,.1172670,.0994886,.0844053,.0715732,.0607221,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
4117.98,.1920102,.1629135,.1382206,.1172652,.0994871,.0844040,.0715740,.0607228,.0515397,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4118.98,.0000000,.2016269,.1710666,.1451315,.1231287,.1044614,.0885847,.0751545,.0637873,.0140849,.0129734,.0000000,.0000000,.0000000,.0000000
4119.98,.0000000,.2016265,.1710667,.1451316,.1231287,.1044614,.0885847,.0751546,.0637874,.0140850,.0129734,.0000000,.0000000,.0000000,.0000000
4120.98,.1920022,.1629130,.1382217,.1172661,.0994879,.0844047,.0715764,.0607248,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4121.98,.1920013,.1629139,.1382224,.1172668,.0994884,.0844051,.0715750,.0607236,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
4122.98,.1920043,.1629133,.1382219,.1172663,.0994880,.0844048,.0715747,.0607234,.0515402,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4123.98,.1920119,.1629122,.1382191,.1172640,.0994860,.0844031,.0715767,.0607251,.0515392,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
4124.98,.1920090,.1629124,.1382197,.1172645,.0994864,.0844035,.0715770,.0607253,.0515394,.0113805,.0104823,.0000000,.0000000,.0000000,.0000000
4125.98,.1920079,.1629123,.1382199,.1172647,.0994866,.0844036,.0715771,.0607254,.0515395,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4126.98,.1920050,.1629128,.1382211,.1172657,.0994875,.0844043,.0715761,.0607245,.0515399,.0113806,.0104824,.0000000,.0000000,.0000000,.0000000
4127.98,.1920022,.1629130,.1382217,.1172661,.0994879,.0844047,.0715764,.0607248,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4128.98,.1919998,.1629138,.1382227,.1172671,.0994886,.0844054,.0715752,.0607238,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4129.98,.1920014,.1629134,.1382225,.1172668,.0994884,.0844052,.0715750,.0607236,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
4130.98,.1920021,.1629140,.1382230,.1172672,.0994888,.0844055,.0715734,.0607223,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4131.98,.1920021,.1629140,.1382230,.1172672,.0994888,.0844055,.0715734,.0607223,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4132.98,.0000000,.2016237,.1710691,.1451336,.1231305,.1044629,.0885815,.0751518,.0637882,.0140851,.0129736,.0000000,.0000000,.0000000,.0000000
4133.98,.1919993,.1629121,.1382239,.1172681,.0994895,.0844061,.0715739,.0607227,.0515409,.0113808,.0104826,.0000000,.0000000,.0000000,.0000000
4134.98,.1919984,.1629125,.1382248,.1172688,.0994902,.0844067,.0715724,.0607214,.0515412,.0113809,.0104827,.0000000,.0000000,.0000000,.0000000
4135.98,.1919946,.1629127,.1382256,.1172695,.0994908,.0844072,.0715728,.0607218,.0515415,.0113809,.0104828,.0000000,.0000000,.0000000,.0000000
4136.98,.1919933,.1629131,.1382266,.1172703,.0994915,.0844078,.0715712,.0607204,.0515418,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
4137.98,.1919912,.1629129,.1382271,.1172708,.0994919,.0844081,.0715715,.0607207,.0515420,.0113810,.0104829,.0000000,.0000000,.0000000,.0000000
4138.98,.1919873,.1629138,.1382286,.1172721,.0994930,.0844090,.0715701,.0607195,.0515425,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
4139.98,.1919909,.1629132,.1382289,.1172723,.0994932,.0844092,.0715679,.0607176,.0515426,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
4140.98,.1919883,.1629137,.1382293,.1172727,.0994935,.0844095,.0715682,.0607178,.0515427,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
4141.98,.1919771,.1629144,.1382316,.1172745,.0994952,.0844109,.0715693,.0607188,.0515436,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
4142.98,.1919717,.1629146,.1382337,.1172763,.0994967,.0844122,.0715680,.0607177,.0515443,.0113815,.0104833,.0000000,.0000000,.0000000,.0000000
4143.98,.1919682,.1629144,.1382344,.1172769,.0994973,.0844127,.0715684,.0607180,.0515446,.0113816,.0104834,.0000000,.0000000,.0000000,.0000000
4144.98,.1918484,.1629050,.1382413,.1172828,.0995093,.0844229,.0716138,.0607565,.0515518,.0113832,.0104849,.0000000,.0000000,.0000000,.0000000
4145.98,.1918178,.1629075,.1382467,.1172874,.0995146,.0844273,.0716164,.0607588,.0515544,.0113838,.0104854,.0000000,.0000000,.0000000,.0000000
4146.98,.1918196,.1629023,.1382473,.1172879,.0995154,.0844281,.0716164,.0607588,.0515548,.0113839,.0104855,.0000000,.0000000,.0000000,.0000000
4147.98,.1918211,.1628999,.1382468,.1172875,.0995162,.0844287,.0716163,.0607587,.0515552,.0113840,.0104856,.0000000,.0000000,.0000000,.0000000
4148.98,.1918110,.1628962,.1382496,.1172898,.0995188,.0844309,.0716175,.0607597,.0515565,.0113842,.0104858,.0000000,.0000000,.0000000,.0000000
4149.98,.1917999,.1628959,.1382512,.1172912,.0995212,.0844330,.0716186,.0607606,.0515578,.0113845,.0104861,.0000000,.0000000,.0000000,.0000000
4150.98,.1917596,.1628976,.1382586,.1172975,.0995279,.0844387,.0716227,.0607641,.0515613,.0113853,.0104868,.0000000,.0000000,.0000000,.0000000
4151.98,.1918031,.1628892,.1382514,.1172914,.0995228,.0844343,.0716181,.0607602,.0515585,.0113847,.0104862,.0000000,.0000000,.0000000,.0000000
4152.98,.1917909,.1628880,.1382537,.1172933,.0995251,.0844362,.0716199,.0607617,.0515598,.0113850,.0104865,.0000000,.0000000,.0000000,.0000000
4153.98,.1917475,.1628937,.1382607,.1172992,.0995318,.0844420,.0716239,.0607651,.0515632,.0113857,.0104872,.0000000,.0000000,.0000000,.0000000
4154.98,.1917179,.1628871,.1382676,.1173051,.0995387,.0844478,.0716270,.0607677,.0515667,.0113865,.0104879,.0000000,.0000000,.0000000,.0000000
4155.98,.1916853,.1628789,.1382740,.1173106,.0995465,.0844544,.0716317,.0607717,.0515708,.0113874,.0104887,.0000000,.0000000,.0000000,.0000000
4156.98,.1915453,.1628960,.1382987,.1173315,.0995667,.0844715,.0716452,.0607832,.0515813,.0113897,.0104909,.0000000,.0000000,.0000000,.0000000
4157.98,.1914904,.1629033,.1383063,.1173379,.0995764,.0844797,.0716499,.0607872,.0515862,.0113908,.0104919,.0000000,.0000000,.0000000,.0000000
4158.98,.1913121,.1629505,.1383291,.1173573,.0995995,.0844994,.0716655,.0608004,.0515983,.0113935,.0104943,.0000000,.0000000,.0000000,.0000000
4159.98,.1910388,.1629394,.1383895,.1174086,.0996449,.0845379,.0716955,.0608259,.0516218,.0113987,.0104991,.0000000,.0000000,.0000000,.0000000
4160.98,.1907991,.1629436,.1384371,.1174489,.0996832,.0845703,.0717218,.0608482,.0516417,.0114031,.0105031,.0000000,.0000000,.0000000,.0000000
4161.98,.1905027,.1629487,.1384969,.1174996,.0997307,.0846107,.0717530,.0608747,.0516664,.0114085,.0105082,.0000000,.0000000,.0000000,.0000000
4162.98,.1900277,.1629793,.1385840,.1175736,.0998046,.0846733,.0718028,.0609169,.0517048,.0114170,.0105160,.0000000,.0000000,.0000000,.0000000
4163.98,.1894015,.1630486,.1386931,.1176661,.0998970,.0847517,.0718656,.0609702,.0517528,.0114276,.0105257,.0000000,.0000000,.0000000,.0000000
4164.98,.1884067,.1630881,.1388881,.1178315,.1000496,.0848812,.0719738,.0610620,.0518321,.0114451,.0105419,.0000000,.0000000,.0000000,.0000000
4165.98,.1875434,.1631643,.1390459,.1179654,.1001781,.0849902,.0720618,.0611366,.0518989,.0114598,.0105554,.0000000,.0000000,.0000000,.0000000
4166.98,.1864928,.1632132,.1392467,.1181357,.1003400,.0851275,.0721763,.0612337,.0519830,.0114784,.0105726,.0000000,.0000000,.0000000,.0000000
4167.98,.1852130,.1632731,.1394861,.1183388,.1005408,.0852979,.0723157,.0613520,.0520874,.0115015,.0105938,.0000000,.0000000,.0000000,.0000000
4168.98,.1836722,.1632614,.1397909,.1185975,.1007958,.0855142,.0724936,.0615030,.0522200,.0115307,.0106208,.0000000,.0000000,.0000000,.0000000
4169.98,.1817867,.1633156,.1401468,.1188994,.1010964,.0857692,.0727074,.0616844,.0523763,.0115653,.0106525,.0000000,.0000000,.0000000,.0000000
4170.98,.1795092,.1633637,.1405930,.1192779,.1014579,.0860759,.0729611,.0618995,.0525642,.0116067,.0106908,.0000000,.0000000,.0000000,.0000000
4171.98,.1768676,.1630921,.1411483,.1197491,.1019428,.0864873,.0733028,.0621894,.0528162,.0116624,.0107420,.0000000,.0000000,.0000000,.0000000
4172.98,.1736672,.1630567,.1417504,.1202598,.1024879,.0869496,.0736875,.0625158,.0531001,.0117251,.0107998,.0000000,.0000000,.0000000,.0000000
4173.98,.1709577,.1627539,.1423024,.1207281,.1030003,.0873843,.0740474,.0628211,.0533668,.0117840,.0108540,.0000000,.0000000,.0000000,.0000000
4174.98,.1821532,.1603406,.1403731,.1190914,.1016702,.0862559,.0730862,.0620057,.0526780,.0116319,.0107139,.0000000,.0000000,.0000000,.0000000
4175.98,.1804676,.1601673,.1407104,.1193775,.1019874,.0865250,.0733099,.0621955,.0528435,.0116684,.0107476,.0000000,.0000000,.0000000,.0000000
4176.98,.1784790,.1603274,.1409932,.1196174,.1023195,.0868067,.0735506,.0623996,.0530170,.0117067,.0107829,.0000000,.0000000,.0000000,.0000000
4177.98,.1754815,.1600158,.1415774,.1201130,.1028938,.0872939,.0739522,.0627404,.0533157,.0117727,.0108436,.0000000,.0000000,.0000000,.0000000
4178.98,.1727622,.1602446,.1420144,.1204837,.1033253,.0876599,.0742576,.0629994,.0535410,.0118224,.0108894,.0000000,.0000000,.0000000,.0000000
4179.98,.1708904,.1599015,.1423854,.1207984,.1037205,.0879952,.0745299,.0632304,.0537484,.0118682,.0109316,.0000000,.0000000,.0000000,.0000000
4180.98,.1677960,.1592932,.1429908,.1213120,.1043810,.0885555,.0750009,.0636300,.0540941,.0119446,.0110019,.0000000,.0000000,.0000000,.0000000
4181.98,.1667262,.1591017,.1431196,.1214213,.1046455,.0887798,.0751835,.0637850,.0542322,.0119751,.0110300,.0000000,.0000000,.0000000,.0000000
4182.98,.1643955,.1586072,.1435690,.1218025,.1051619,.0892178,.0755384,.0640860,.0545022,.0120347,.0110849,.0000000,.0000000,.0000000,.0000000
4183.98,.1605839,.1577366,.1442929,.1224166,.1060164,.0899426,.0761482,.0646033,.0549500,.0121336,.0111760,.0000000,.0000000,.0000000,.0000000
4184.98,.1582282,.1556944,.1447898,.1228380,.1069109,.0907014,.0767748,.0651349,.0554191,.0122371,.0112714,.0000000,.0000000,.0000000,.0000000
4185.98,.1539851,.1534490,.1457739,.1236727,.1081172,.0917246,.0776086,.0658422,.0560504,.0123765,.0113998,.0000000,.0000000,.0000000,.0000000
4186.98,.1513517,.1504371,.1463162,.1241325,.1093026,.0927301,.0784555,.0665607,.0566731,.0125140,.0115265,.0000000,.0000000,.0000000,.0000000
4187.98,.1463843,.1484478,.1469765,.1246922,.1107751,.0939790,.0794912,.0674393,.0574461,.0126847,.0116837,.0000000,.0000000,.0000000,.0000000
4188.98,.1434157,.1444770,.1474341,.1250797,.1123348,.0953018,.0805935,.0683744,.0582709,.0128668,.0118514,.0000000,.0000000,.0000000,.0000000
4189.98,.1424287,.1410568,.1471326,.1248226,.1136162,.0963883,.0814715,.0691192,.0589554,.0130180,.0119906,.0000000,.0000000,.0000000,.0000000
4190.98,.1415211,.1373073,.1465761,.1243483,.1150693,.0976203,.0824954,.0699877,.0597351,.0131901,.0121492,.0000000,.0000000,.0000000,.0000000
4191.98,.1432370,.1328381,.1452793,.1232442,.1163993,.0987475,.0833981,.0707534,.0604574,.0133496,.0122961,.0000000,.0000000,.0000000,.0000000
4192.98,.1417915,.1320635,.1440499,.1221966,.1175428,.0997160,.0841998,.0714333,.0610917,.0134897,.0124251,.0000000,.0000000,.0000000,.0000000
4193.98,.1378945,.1297530,.1432904,.1215449,.1194781,.1013557,.0855727,.0725978,.0621494,.0137232,.0126402,.0000000,.0000000,.0000000,.0000000
4194.98,.1331873,.1270210,.1432352,.1214907,.1214322,.1030112,.0868848,.0737105,.0632125,.0139580,.0128565,.0000000,.0000000,.0000000,.0000000
4195.98,.1313189,.1263098,.1410164,.1195924,.1231222,.1044408,.0880820,.0747258,.0641708,.0141696,.0130514,.0000000,.0000000,.0000000,.0000000
4196.98,.1330662,.1252145,.1375514,.1166273,.1245655,.1056593,.0891124,.0755994,.0650222,.0143576,.0132245,.0000000,.0000000,.0000000,.0000000
4197.98,.1304029,.1237819,.1371353,.1162621,.1258061,.1067031,.0899211,.0762845,.0657936,.0145279,.0133814,.0000000,.0000000,.0000000,.0000000
4198.98,.1280140,.1227995,.1348248,.1142716,.1277476,.1083407,.0912658,.0774244,.0669232,.0147773,.0136111,.0000000,.0000000,.0000000,.0000000
4199.98,.1254444,.1218854,.1319045,.1117524,.1300033,.1102411,.0928304,.0787505,.0682407,.0150683,.0138791,.0000000,.0000000,.0000000,.0000000
4200.98,.1268085,.1196368,.1301332,.1102234,.1309819,.1110466,.0935613,.0793690,.0689789,.0152313,.0140292,.0000000,.0000000,.0000000,.0000000
4201.98,.1292852,.1180911,.1251762,.1059541,.1331407,.1128498,.0948738,.0804792,.0703204,.0155275,.0143021,.0000000,.0000000,.0000000,.0000000
4202.98,.1254742,.1198985,.1227149,.1038263,.1348706,.1142920,.0959018,.0813484,.0713901,.0157637,.0145196,.0000000,.0000000,.0000000,.0000000
4203.98,.1273542,.1174033,.1196683,.1011975,.1365447,.1156800,.0968306,.0821324,.0724543,.0159986,.0147361,.0000000,.0000000,.0000000,.0000000
4204.98,.1237825,.1154107,.1169778,.0988637,.1393483,.1180157,.0984792,.0835257,.0741447,.0163719,.0150798,.0000000,.0000000,.0000000,.0000000
4205.98,.1189887,.1177465,.1132075,.0956115,.1417239,.1199765,.1001113,.0849068,.0756409,.0167023,.0153841,.0000000,.0000000,.0000000,.0000000
4206.98,.1127498,.1142358,.1149592,.0970909,.1436731,.1215956,.1008154,.0854962,.0768041,.0169591,.0156207,.0000000,.0000000,.0000000,.0000000
4207.98,.1071095,.1116775,.1114135,.0940219,.1474421,.1247085,.1033379,.0876305,.0791034,.0174668,.0160883,.0000000,.0000000,.0000000,.0000000
4208.98,.1090086,.1136576,.1056923,.0891137,.1494458,.1263026,.1039787,.0881617,.0804942,.0177739,.0163712,.0000000,.0000000,.0000000,.0000000
4209.98,.1109189,.1156494,.0991689,.0835296,.1517299,.1281711,.1050937,.0890995,.0818983,.0180839,.0166568,.0000000,.0000000,.0000000,.0000000
4210.98,.1030150,.1111758,.1012569,.0852883,.1545651,.1304941,.1056083,.0895169,.0836120,.0184623,.0170053,.0000000,.0000000,.0000000,.0000000
4211.98,.1050477,.1133696,.0940570,.0791366,.1572297,.1326602,.1066732,.0904077,.0852541,.0188249,.0173393,.0000000,.0000000,.0000000,.0000000
4212.98,.0960982,.1080362,.0961415,.0808904,.1603002,.1351535,.1078725,.0914103,.0871352,.0192402,.0177218,.0000000,.0000000,.0000000,.0000000
4213.98,.0981985,.1103974,.0882810,.0741886,.1633591,.1376187,.1088973,.0922628,.0890305,.0196587,.0181073,.0000000,.0000000,.0000000,.0000000
4214.98,.0904556,.1066428,.0819443,.0687776,.1707870,.1437397,.1108532,.0938795,.0933303,.0206081,.0189818,.0000000,.0000000,.0000000,.0000000
4215.98,.0908901,.1071550,.0823379,.0691079,.1710904,.1438379,.1094073,.0926303,.0937677,.0207047,.0190707,.0000000,.0000000,.0000000,.0000000
4216.98,.0792311,.1085302,.0833946,.0699948,.1732861,.1456839,.1108114,.0938191,.0949653,.0209691,.0193143,.0000000,.0000000,.0000000,.0000000
4217.98,.0821159,.1021892,.0753061,.0631251,.1790254,.1503197,.1125188,.0952358,.0984167,.0217312,.0200162,.0000000,.0000000,.0000000,.0000000
4218.98,.0826263,.1028244,.0757742,.0635175,.1795359,.1505295,.1105980,.0935775,.0990154,.0218634,.0201380,.0000000,.0000000,.0000000,.0000000
4219.98,.0830796,.1033885,.0761899,.0638660,.1805209,.1513554,.1082631,.0915657,.0995449,.0219803,.0202456,.0000000,.0000000,.0000000,.0000000
4220.98,.0854420,.1063285,.0671370,.0562056,.1850002,.1548507,.1079745,.0912806,.1023606,.0226020,.0208183,.0000000,.0000000,.0000000,.0000000
4221.98,.0870303,.0967991,.0683850,.0572504,.1884392,.1577292,.1061805,.0897185,.1042472,.0230185,.0212019,.0000000,.0000000,.0000000,.0000000
4222.98,.0744029,.0983105,.0694527,.0581443,.1906712,.1592873,.1078383,.0911193,.1058663,.0233760,.0215312,.0000000,.0000000,.0000000,.0000000
4223.98,.0638278,.1025490,.0610167,.0510186,.1988918,.1661548,.1080487,.0912453,.1104119,.0243797,.0224557,.0000000,.0000000,.0000000,.0000000
4224.98,.0653584,.0921212,.0624799,.0522420,.2028650,.1690920,.1056631,.0891743,.1130497,.0249621,.0229921,.0000000,.0000000,.0000000,.0000000
4225.98,.0653594,.0921225,.0624808,.0522428,.2028680,.1690945,.1056646,.0891756,.1130411,.0249602,.0229904,.0000000,.0000000,.0000000,.0000000
4226.98,.0549543,.0964323,.0541437,.0452189,.2114838,.1758142,.1049502,.0885111,.1183072,.0261230,.0240613,.0000000,.0000000,.0000000,.0000000
4227.98,.0557100,.0840079,.0548882,.0458407,.2143918,.1782318,.1063933,.0897282,.1199339,.0264822,.0243922,.0000000,.0000000,.0000000,.0000000
4228.98,.0564847,.0851762,.0556515,.0464782,.2164295,.1793773,.1016178,.0856358,.1215775,.0268450,.0247264,.0000000,.0000000,.0000000,.0000000
4229.98,.0564857,.0851777,.0556525,.0464790,.2164335,.1793806,.1016197,.0856374,.1215670,.0268427,.0247243,.0000000,.0000000,.0000000,.0000000
4230.98,.0464653,.0892840,.0474814,.0396123,.2258292,.1865028,.0995442,.0838199,.1274139,.0281337,.0259134,.0000000,.0000000,.0000000,.0000000
4231.98,.0464662,.0892858,.0474823,.0396131,.2258337,.1865065,.0995462,.0838215,.1274024,.0281311,.0259110,.0000000,.0000000,.0000000,.0000000
4232.98,.0370944,.0780545,.0493905,.0412050,.2349092,.1940016,.0959266,.0807036,.1325072,.0292583,.0269492,.0000000,.0000000,.0000000,.0000000
4233.98,.0377783,.0794937,.0402787,.0335713,.2392406,.1975787,.0976953,.0821916,.1349347,.0297942,.0274428,.0000000,.0000000,.0000000,.0000000
4234.98,.0384645,.0809375,.0410103,.0341810,.2424105,.1993662,.0912862,.0767298,.1373518,.0303279,.0279344,.0000000,.0000000,.0000000,.0000000
4235.98,.0296204,.0680971,.0420202,.0350227,.2483798,.2042755,.0935341,.0786193,.1407340,.0310747,.0286222,.0000000,.0000000,.0000000,.0000000
4236.98,.0297189,.0683236,.0421599,.0351391,.2479378,.2029232,.0938451,.0788807,.1411840,.0311740,.0287137,.0000000,.0000000,.0000000,.0000000
4237.98,.0307097,.0706014,.0343480,.0286043,.2562038,.2096884,.0881076,.0739888,.1458718,.0322090,.0296671,.0000000,.0000000,.0000000,.0000000
4238.98,.0228224,.0711780,.0346285,.0288379,.2582961,.2114009,.0888272,.0745931,.1470431,.0324676,.0299052,.0000000,.0000000,.0000000,.0000000
4239.98,.0228224,.0711780,.0346285,.0288379,.2582961,.2114009,.0888272,.0745931,.1470431,.0324676,.0299052,.0000000,.0000000,.0000000,.0000000
4240.98,.0169348,.0584983,.0354837,.0295501,.2632541,.2142356,.0910208,.0764351,.1506744,.0332694,.0306438,.0000000,.0000000,.0000000,.0000000
4241.98,.0177947,.0481748,.0289714,.0241097,.2750539,.2223488,.0859873,.0721398,.1582803,.0349487,.0321905,.0000000,.0000000,.0000000,.0000000
4242.98,.0178788,.0484024,.0291082,.0242236,.2747000,.2203287,.0863935,.0724805,.1590279,.0351138,.0323426,.0000000,.0000000,.0000000,.0000000
4243.98,.0181050,.0490149,.0225947,.0187921,.2781761,.2231167,.0874867,.0733977,.1610164,.0355528,.0327469,.0000000,.0000000,.0000000,.0000000
4244.98,.0184351,.0499086,.0230067,.0191347,.2832482,.2271850,.0792202,.0663996,.1639274,.0361955,.0333389,.0000000,.0000000,.0000000,.0000000
