 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
3375,-.1172346,-.3290459,.1290276,.2168468,-.3833249,-.0402742,.2471984,2.1842716,.8336631,.1132375,2.9600001
3376,.5614377,1.3401538,.2314138,.2876666,.1847914,-.0402871,.2467815,2.1842716,.8324000,.1785609,2.9650001
3377,.5088803,1.2475369,.5754797,.4935463,-.2121906,-.0408929,.2463661,2.1842717,.8311407,.4513586,2.9700001
3378,.6259993,1.5441462,.6164314,.4210556,-.0419581,-.0403057,.2459520,2.1842718,.8298852,.5108218,2.9750001
3379,.5204580,1.2723066,.5043098,.4715290,-.1501318,-.0409930,.2455394,2.1842718,.8286334,.3864038,2.9800001
3380,.1913212,.4081269,.2715139,.2893250,-.2018001,-.0403261,.2451281,2.1842718,.8273855,.2382847,2.9850001
3381,.0644475,.1097561,.3663616,.2903445,-.3693604,-.0403406,.2447182,2.1842719,.8261413,.2925398,2.9900001
3382,.6003980,1.4844432,.1816574,.1733763,.3540771,-.0404025,.2443096,2.1842717,.8249009,.1495502,2.9950001
3383,.5017047,1.2487390,.3049462,.2546964,.1248829,-.0403868,.2439024,2.1842715,.8236642,.2356820,3.0000001
3384,.8114049,2.0149758,.7558915,.5020495,.0055222,-.0404591,.2434966,2.1842714,.8224312,.5727590,3.0050001
3385,1.1450313,2.8387706,1.1107470,.6052323,.0919073,-.0405238,.2430921,2.1842715,.8212018,.9126713,3.0100001
3386,.0908267,.2182447,.2340443,.2745789,-.2763095,-.0402079,.2426890,2.1842715,.8199761,.2007196,3.0150001
3387,.7317441,1.7856671,1.0131586,.6398611,-.3140155,-.0406027,.2422872,2.1842715,.8187541,.7847216,3.0200001
3388,.8438444,2.0697181,1.3093077,.6460293,-.3296090,-.0402316,.2418867,2.1842716,.8175357,1.0903625,3.0250001
3389,.1535603,.3362633,.2877605,.3098029,-.2661207,-.0402423,.2414876,2.1842716,.8163209,.2350028,3.0300001
3390,.8086416,1.9864962,.7875339,.5796281,-.0849919,-.0407372,.2410897,2.1842716,.8151097,.6111599,3.0350001
3391,1.5553268,3.8524335,1.6145744,.8735137,.0307688,-.0407763,.2406932,2.1842717,.8139022,1.2649987,3.0400001
3392,2.2231181,5.4746869,3.0499504,1.1051796,-.1199011,-.0408605,.2402980,2.1842717,.8126981,2.4945498,3.0450001
3393,2.0062038,4.9617754,1.9569427,1.1073001,.1075912,-.0409865,.2399040,2.1842718,.8114977,1.5363272,3.0500001
3394,2.6117354,6.4389914,3.1681949,1.2903016,.0365827,-.0411578,.2395114,2.1842720,.8103007,2.5731700,3.0550001
3395,2.6103776,6.4269983,3.4049155,1.3590354,-.1311713,-.0412875,.2391200,2.1842721,.8091073,2.7685201,3.0600001
3396,1.7996717,4.4360804,2.1976386,.8472445,.0626123,-.0414915,.2387299,2.1842722,.8079174,1.8718422,3.0650001
3397,1.1875905,2.9459158,1.3538801,.6632835,-.0137440,-.0416779,.2383411,2.1842724,.8067310,1.0871135,3.0700001
3398,.4429766,1.1017970,.4506269,.2948241,-.0326615,-.0417713,.2379536,2.1842725,.8055480,.3694846,3.0750001
3399,.2802686,.6942048,.2996506,.2034467,-.0416294,-.0418750,.2375673,2.1842726,.8043686,.2457205,3.0800001
3400,.5089529,1.2663589,.3743020,.2135972,.1455031,-.0420030,.2371823,2.1842727,.8031925,.2955613,3.0850001
3401,.1750697,.4317612,.8253043,.2781214,-.4347632,-.0421144,.2367985,2.1842728,.8020200,.6655608,3.0900001
3402,1.0879497,2.6743484,2.3311805,.5580877,-.4160417,-.0424479,.2364159,2.1842731,.8008508,1.8258277,3.0950001
3403,.5080950,1.2507339,1.4376447,.3871743,-.4608775,-.0427226,.2360346,2.1842732,.7996850,1.2376642,3.1000001
3404,.4351692,1.0767334,1.0881621,.3271027,-.3294921,-.0433142,.2352756,2.1842736,.7973635,.8625854,3.1100002
3405,1.0487977,2.5861991,2.2670369,.4802096,-.3487950,-.0438842,.2345216,2.1842739,.7950556,1.7487020,3.1200002
3406,2.5433565,6.2514319,4.3137350,.6546716,.1337443,-.0445563,.2337723,2.1842744,.7927609,3.5651582,3.1300002
3407,1.5476374,3.8185265,2.6505687,.4530674,.0211726,-.0455625,.2330278,2.1842749,.7904794,2.1349291,3.1400002
3408,1.6717196,4.1231989,2.9259139,.4640335,.0219232,-.0468463,.2322880,2.1842756,.7882109,2.3544865,3.1500002
3409,1.4470028,3.5681522,2.8142204,.3454880,-.0389465,-.0483574,.2315529,2.1842766,.7859553,2.3628701,3.1600002
3410,.4876008,1.2107856,.9268779,.1713759,-.0564827,-.0497508,.2308225,2.1842774,.7837126,.7489504,3.1700002
3411,.7242739,1.7999613,.6319549,.1243509,.3461529,-.0504734,.2300966,2.1842778,.7814829,.5072272,3.1800002
3412,.7824872,1.9399710,1.4030361,.2028205,.0137651,-.0521366,.2293753,2.1842792,.7792655,1.0865547,3.1900002
3413,1.2822571,3.1685191,2.4226231,.2814554,.0203249,-.0541671,.2286585,2.1842807,.7770606,1.9172750,3.2000002
3414,1.8970126,4.6731354,3.8294727,.3705672,-.0273489,-.0565265,.2279462,2.1842827,.7748679,3.1000448,3.2100002
3415,1.5256038,3.7602675,3.0974809,.2913145,-.0215511,-.0594160,.2272383,2.1842852,.7726874,2.6088555,3.2200002
3416,.0449213,.1120757,.1201470,.0475513,-.0509158,-.0488699,.2265348,2.1842788,.7705221,.1318717,3.2300002
3417,.4144789,1.0311331,.4343138,.0848855,.1551643,-.0486726,.2258356,2.1842788,.7683668,.3437039,3.2400002
3418,.3147244,.7819340,.6617746,.1064150,-.0578730,-.0505103,.2251407,2.1842799,.7662231,.5207544,3.2500002
3419,.3730134,.9241912,.7796631,.1042008,-.0456935,-.0521526,.2244501,2.1842810,.7640914,.6116852,3.2600002
3420,.5774618,1.4297522,.9515879,.1125962,.0810893,-.0548652,.2237637,2.1842830,.7619712,.7963167,3.2700002
3421,.3669919,.9095354,.7005918,.0921048,-.0072148,-.0575531,.2230815,2.1842850,.7598628,.5555902,3.2800002
3422,.9430034,2.3311247,1.6373804,.1591906,.1217537,-.0608252,.2224034,2.1842879,.7577657,1.3207125,3.2900002
3423,.6965173,1.7199733,1.3979111,.1246469,.0057280,-.0638555,.2217295,2.1842910,.7556801,1.1080091,3.3000002
3424,.7035973,1.7389192,1.1631753,.1340593,.0990069,-.0672778,.2210596,2.1842946,.7536057,.9145417,3.3100002
3425,.8315238,2.0549031,.9543889,.1108542,.3345268,-.0417570,.2203938,2.1842764,.7515495,.8282699,3.3200002
3426,1.1275034,2.7857955,.5784460,.2419547,.6517105,-.0411316,.2197319,2.1842766,.7494989,.4843374,3.3300002
3427,1.1159929,2.7580688,.5192717,.3592476,.5476525,-.0406192,.2190740,2.1842756,.7474597,.4191885,3.3400002
3428,.9153477,2.2614567,1.0287934,.5135455,-.0131840,-.0408919,.2184201,2.1842754,.7454314,.8349592,3.3500002
3429,1.5525417,3.8233433,2.0519627,.7017041,.0187059,-.0412525,.2177700,2.1842753,.7434140,1.6463626,3.3600002
3430,2.0468395,5.0480553,2.6975284,.9286477,.0262851,-.0417895,.2171238,2.1842755,.7414074,2.1897258,3.3700002
3431,1.9945221,4.9138149,3.1599437,.7164904,-.0027905,-.0424258,.2164814,2.1842758,.7394116,2.5697461,3.3800002
3432,1.5512235,3.8196363,2.8452062,.5323227,-.1357411,-.0431904,.2158429,2.1842761,.7374265,2.2847111,3.3900002
3433,2.5243096,6.1981379,4.2450082,.6289224,.1668066,-.0442552,.2152080,2.1842768,.7354520,3.3969087,3.4000002
3434,2.4249211,5.9390807,4.7547916,.5921312,-.1075241,-.0461858,.2145769,2.1842779,.7334878,3.9385017,3.4100002
3435,2.2161648,5.4355153,3.9220259,.4345778,.1826700,-.0486967,.2139495,2.1842793,.7315340,3.1331490,3.4200002
3436,2.0294102,4.9687499,4.4440140,.4110337,-.1950099,-.0522706,.2133257,2.1842816,.7295903,3.6777177,3.4300002
3437,1.0144992,2.5034688,1.3656192,.1428601,.3189051,-.0562066,.2127056,2.1842846,.7276567,1.1786459,3.4400002
3438,.5017737,1.2427614,.9073656,.1025994,.0331616,-.0600320,.2127056,2.1842880,.7276557,.7229409,3.4400000
3439,.7579749,1.8737460,1.4958849,.1396770,.0139260,-.0656253,.2127056,2.1842938,.7276539,1.2019540,3.4400000
3440,1.1506817,2.8387062,2.3093485,.1984919,.0163711,-.0725267,.2127056,2.1843034,.7276510,1.8153804,3.4400000
3441,1.7551128,4.3138692,3.7636088,.2498819,-.0259573,-.0798893,.2127056,2.1843158,.7276472,3.0142385,3.4400000
3442,2.5543499,6.2550620,5.3812632,.3544059,.0027463,-.0887496,.2127056,2.1843364,.7276410,4.3372921,3.4400000
3443,3.0280850,7.3912407,6.1932157,.4532275,.0379148,-.0999424,.2127056,2.1843691,.7276311,5.0211017,3.4400000
3444,3.1431534,7.6476710,6.3684028,.5061429,.0205716,-.1136803,.2127056,2.1844245,.7276143,5.2335293,3.4400000
3445,3.1487681,7.6922854,6.6603876,.3758740,.0475043,-.1254467,.2127056,2.1844927,.7275936,5.5479299,3.4400000
3446,2.5716106,6.3021878,5.5072286,.2963350,.0287113,-.1421669,.2127056,2.1846365,.7275499,4.5018479,3.4400000
3447,2.6846748,6.5691111,5.8283184,.3063915,-.0024527,-.1560874,.2127056,2.1847680,.7275100,4.7897272,3.4400000
3448,2.2208250,5.4532651,4.8843904,.2440082,-.0114413,-.1626058,.2127056,2.1847688,.7275098,3.9490137,3.4400000
3449,1.9026953,4.6819316,4.1330965,.2346322,-.0110343,-.1779947,.2127056,2.1849654,.7274501,3.3630980,3.4400000
3450,2.1730899,5.3437493,4.5390664,.2399399,.0874022,-.1952026,.2127056,2.1853300,.7273395,3.6424504,3.4400000
3451,2.1148713,5.1884971,5.1264540,.2356938,-.2093582,-.2092652,.2127056,2.1856311,.7272482,4.2652671,3.4400000
3452,2.3276136,5.7031533,4.9674873,.2264681,.0748786,-.2208383,.2127056,2.1859641,.7271472,4.0727846,3.4400000
3453,2.4754456,6.0664817,5.2572492,.2570864,.0742200,-.2332619,.2127056,2.1864112,.7270117,4.2148723,3.4400000
3454,2.2054079,5.4111686,4.8809844,.2197984,-.0032264,-.2445006,.2127056,2.1869178,.7268582,4.0601339,3.4400000
3455,1.2290746,3.0247564,3.0735917,.1385227,-.1570105,-.2582927,.2127056,2.1878681,.7265705,2.5065060,3.4400000
3456,2.1458185,5.2679784,4.5813654,.2151526,.0648301,-.2681341,.2127056,2.1886353,.7263384,3.6344794,3.4400000
3457,2.2375174,5.4949685,4.8012408,.2075635,.0755123,-.2785308,.2127056,2.1896012,.7260463,3.9969674,3.4400000
3458,1.9579933,4.8049729,4.4151783,.1819673,-.0218944,-.2894096,.2127056,2.1908413,.7256717,3.6066830,3.4400000
3459,2.0870792,5.1204113,4.5449310,.2029742,.0325273,-.2987530,.2127056,2.1917953,.7253838,3.6618690,3.4400000
3460,2.2444403,5.4967826,5.3131814,.2290771,-.1529874,-.3051382,.2127056,2.1928897,.7250538,4.3034193,3.4400000
3461,2.7164123,6.6382121,5.4898130,.3028988,.1671727,-.3173688,.2127056,2.1951360,.7243774,4.3741517,3.4400000
3462,2.6952235,6.5618902,5.7948559,.3911697,-.0754461,-.3240209,.2127056,2.1962895,.7240306,4.7590916,3.4400000
3463,2.7906011,6.7841448,6.0576661,.3775970,-.0783411,-.3293134,.2127056,2.1972426,.7237442,4.9640627,3.4400000
3464,2.1380418,5.2132261,4.7233898,.2395396,-.0375859,-.3341179,.2127056,2.1994723,.7230752,4.0664261,3.4400000
3465,2.4636466,6.0072538,5.2226417,.2495831,.0733534,-.3430579,.2127056,2.2025226,.7221620,4.2965877,3.4400000
3466,2.5600735,6.2446659,5.6358761,.3226706,-.0717099,-.3511110,.2127056,2.2061342,.7210837,4.5127057,3.4400000
3467,2.7290195,6.6500775,5.3979871,.3660395,.1480407,-.3587659,.2127056,2.2085025,.7203784,4.3291651,3.4400000
3468,2.6322435,6.4054279,5.5372711,.3929432,-.0353275,-.3674566,.2127056,2.2134239,.7189171,4.5907668,3.4400000
3469,2.9197273,7.1093863,5.9163777,.3881129,.1027013,-.3743527,.2127056,2.2186524,.7173711,4.9174968,3.4400000
3470,2.4985759,6.1009069,5.3632603,.2726246,.0299546,-.3790144,.2127056,2.2277308,.7147025,4.4197318,3.4400000
3471,2.5777605,6.2901114,5.5707204,.3079803,-.0124438,-.3867513,.2127056,2.2318220,.7135064,4.5276996,3.4400000
3472,2.4502046,5.9708138,5.5775124,.2956451,-.1323395,-.3926768,.2127056,2.2406652,.7109345,4.6617068,3.4400000
3473,2.4800819,6.0512486,5.3950682,.2610282,.0089650,-.3997649,.2127056,2.2463320,.7092962,4.4346331,3.4400000
3474,2.3590281,5.7587383,5.2617218,.2626242,-.0572395,-.4045696,.2127056,2.2581464,.7059047,4.2740533,3.4400000
3475,1.5926206,3.9008054,3.1746157,.1477935,.1491307,-.4097645,.2127056,2.2655907,.7037843,2.7284301,3.4400000
3476,1.1764348,2.8921026,2.2911010,.0825580,.1619981,-.4155960,.2127056,2.2747513,.7011925,1.8448589,3.4400000
3477,.9552529,2.3488574,2.1917397,.0787549,-.0136880,-.4217554,.2127056,2.2954078,.6954175,1.7946638,3.4400000
3478,1.2313376,3.0234634,2.8512927,.1173828,-.0460979,-.4227220,.2127056,2.2960087,.6952510,2.2897148,3.4400000
3479,2.6319131,6.4693423,2.7981118,.7136409,.7804216,-.0589960,.2127056,2.1869974,.7268341,2.3875616,3.4400000
3480,2.2148779,5.4386282,3.7412280,.5533175,.1386562,-.0645838,.2127056,2.1866787,.7269307,3.0209312,3.4400000
3481,2.4433237,5.9946484,4.7594606,.4361355,.0686730,-.0822808,.2127056,2.1866931,.7269263,3.8970734,3.4400000
3482,1.7126302,4.2066898,3.7872584,.2575738,-.0855677,-.1178573,.2127056,2.1867541,.7269078,3.0750193,3.4400000
3483,1.9398352,4.7683957,3.9711136,.2541991,.0705265,-.1701518,.2127056,2.1870996,.7268032,3.1229014,3.4400000
3484,2.4806532,6.0747156,5.5126746,.3228004,-.0930960,-.2198618,.2127056,2.1881299,.7264913,4.3955004,3.4400000
3485,3.0129132,7.3526233,6.0584102,.3427599,.1877393,-.2642057,.2127056,2.1905936,.7257465,5.0412189,3.4400000
3486,2.3028654,5.6323745,5.1170838,.2502961,-.0392272,-.2959613,.2127056,2.1944950,.7245703,4.2092202,3.4400000
3487,2.0545526,5.0347523,4.7485419,.1879822,-.0701790,-.3511277,.2127056,2.2320478,.7134405,3.9127118,3.4400000
3488,1.7310168,4.2515332,3.8802702,.1619304,-.0094927,-.3445760,.2127056,2.2122892,.7192535,3.1794769,3.4400000
3489,1.8482079,4.5402562,3.9406393,.1542898,.0899407,-.3570594,.2127056,2.2197804,.7170385,3.1741552,3.4400000
3490,1.6436958,4.0328945,3.7881168,.1390979,-.0386486,-.3635334,.2127056,2.2270363,.7149059,3.0916615,3.4400000
3491,.7311571,1.7999086,1.8612339,.0764644,-.1003576,-.3690305,.2127056,2.2360637,.7122705,1.5399871,3.4400000
3492,.6390008,1.5777695,1.3587013,.0674974,.0217978,-.3761330,.2127056,2.2489367,.7085457,1.1049639,3.4400000
3493,1.3443410,3.3137138,2.8697431,.1161222,.0639605,-.3827702,.2127056,2.2639321,.7042556,2.3005916,3.4400000
3494,1.9050178,4.6770743,3.9382721,.1787691,.1221744,-.3896143,.2127056,2.2686370,.7029203,3.0945234,3.4400000
3495,2.4244595,5.9285457,5.1339394,.2773674,.0479213,-.3912706,.2127056,2.2726959,.7017723,4.0893699,3.4400000
3496,2.4574657,5.9815089,5.2988697,.3809555,-.0996055,-.3941935,.2127056,2.2804210,.6995979,4.2780491,3.4400000
3497,2.6046053,6.3318527,5.4305396,.3999669,-.0286792,-.3970941,.2127056,2.2888928,.6972286,4.4757639,3.4400000
3498,2.5307675,6.1563155,5.4600585,.4052480,-.1185071,-.3999638,.2127056,2.2981424,.6946601,4.4625366,3.4400000
3499,2.6133435,6.3673675,5.1780770,.3356596,.1527668,-.4028076,.2127056,2.3082940,.6918629,4.3306412,3.4400000
3500,1.8310004,4.4793260,3.8045377,.1967410,.0796441,-.4056164,.2127056,2.3193839,.6888327,3.2553863,3.4400000
3501,2.1466881,5.2537486,4.6777031,.2028613,.0332857,-.4083946,.2127056,2.3315609,.6855359,3.8042691,3.4400000
3502,1.8632382,4.5751352,4.1555195,.1748422,-.0032349,-.4111363,.2127056,2.3448742,.6819674,3.4267612,3.4400000
3503,1.8822772,4.6211873,4.0972329,.1864581,.0277059,-.4138483,.2127056,2.3595044,.6780885,3.2962210,3.4400000
3504,2.0539389,5.0335947,4.3482363,.2026208,.0773649,-.4165248,.2127056,2.3755109,.6738950,3.5387904,3.4400000
3505,1.7678096,4.3338993,4.1190689,.1571067,-.0685796,-.4191701,.2127056,2.3930714,.6693535,3.4234416,3.4400000
3506,1.2110063,2.9672952,3.0923090,.1269371,-.1763334,-.4217876,.2127056,2.4123932,.6644268,2.4913270,3.4400000
3507,1.5289616,3.7492200,3.2959944,.1461009,.0390278,-.4243757,.2127056,2.4335645,.6591111,2.6274025,3.4400000
3508,1.7992273,4.4028843,4.0282246,.1938895,-.0411169,-.4269409,.2127056,2.4568772,.6533553,3.2395274,3.4400000
3509,2.2766476,5.5532482,4.6764773,.2458922,.1140710,-.4294881,.2127056,2.4824547,.6471548,3.8973489,3.4400000
3510,2.2180618,5.4101255,4.6373979,.2498120,.0678036,-.4320195,.2127056,2.5106519,.6404543,3.8042166,3.4400000
3511,.6881558,1.6967160,1.6787532,.0738533,-.0662804,-.4345378,.2127056,2.5416092,.6332559,1.4640265,3.4400000
3512,1.4666621,3.6005689,3.2437532,.1359517,.0098782,-.4370403,.2127056,2.5757403,.6255047,2.5803823,3.4400000
3513,1.6626275,4.0849090,3.4949772,.1627743,.0772109,-.4395320,.2127056,2.6132316,.6172062,2.7596162,3.4400000
3514,1.9357320,4.7408430,4.3879060,.2160472,-.0712574,-.4419967,.2127056,2.6545118,.6083201,3.5255542,3.4400000
3515,2.2042453,5.3851882,4.5952290,.2563315,.0674963,-.4444310,.2127056,2.6997508,.5988711,3.7096372,3.4400000
3516,2.2006957,5.3644300,4.7001328,.2803177,-.0067372,-.4460728,.2127056,2.7333908,.5920329,3.9509277,3.4400000
3517,1.6361360,4.0081545,3.7231487,.1570969,-.0402743,-.4482289,.2127056,2.7336753,.5919758,3.1091593,3.4400000
3518,1.5382240,3.7769709,3.4398039,.1492307,-.0113949,-.4411034,.2127056,2.8268538,.5738286,2.7349725,3.4400000
3519,1.5094924,3.7119895,3.2204009,.1531012,.0466757,-.4473029,.2127056,2.8451607,.5703932,2.6085600,3.4400000
3520,1.7458026,4.2687291,3.9496828,.2015272,-.0699402,-.4497066,.2127056,2.8455712,.5703166,3.2267204,3.4400000
3521,1.8473993,4.5212580,3.8872522,.1907647,.0686576,-.4497066,.2127056,2.8455712,.5703166,3.1452411,3.4400000
3522,1.6831740,4.1171938,3.8682575,.2116070,-.1090671,-.4553116,.2127056,2.8675481,.5662475,3.1265514,3.4400000
3523,2.0805807,5.0855791,4.1273215,.2311991,.1610054,-.4553445,.2127056,2.8675497,.5662472,3.4221406,3.4400000
3524,1.7786287,4.3470204,3.9283155,.2121167,-.0397996,-.4481354,.2127056,2.9184835,.5570363,3.2249548,3.4400000
3525,1.3778837,3.3711313,3.2801289,.1722119,-.1339681,-.4481354,.2127056,2.9184835,.5570363,2.6789522,3.4400000
3526,.3621377,.8928596,1.6911383,.0795398,-.4028826,-.4436466,.2127056,3.0252134,.5386750,1.4725374,3.4400000
3527,-.1212171,-.3007399,.4654695,.0352327,-.3443312,-.4387395,.2127056,3.0656671,.5320280,.4335156,3.4400000
3528,1.1449275,2.8178066,2.3790619,.0827036,.0955449,-.4416064,.2133258,3.0664137,.5333568,1.9091875,3.4299998
3529,1.2760197,3.1341956,2.8003949,.1054394,.0313616,-.4507665,.2139495,3.1244072,.5255239,2.2732005,3.4199998
3530,.1638663,.4032123,.8859804,.0424741,-.2365171,-.4444258,.2145769,3.1725344,.5194783,.7402454,3.4099998
3531,.5808283,1.4379466,1.2189981,.0565826,.0322581,-.4416923,.2152080,3.2233585,.5132098,.9755482,3.3999998
3532,.8426743,2.0910569,.5511328,.0357615,.5848910,-.4439313,.2158429,3.2624740,.5088414,.4635612,3.3899998
3533,.5395220,1.3380000,.8984396,.0441274,.1330541,-.4470872,.2164815,3.2938849,.5056874,.7059558,3.3799998
3534,.6350757,1.5683932,1.4835301,.0597094,-.0245975,-.4437210,.2171238,3.3531234,.4986813,1.1923185,3.3699998
3535,.9493076,2.3372521,2.1185127,.0931740,-.0043642,-.4437210,.2177700,3.3531234,.5000750,1.6300020,3.3599998
3536,1.4358525,3.5228701,3.0555367,.1588446,.0310030,-.4601663,.2184201,3.2751996,.5126617,2.4155632,3.3499998
3537,1.4100906,3.4473431,3.3041340,.1902907,-.1311668,-.4601663,.2190741,3.2751996,.5141003,2.6578973,3.3399998
3538,1.8902082,4.6275314,3.4453478,.2097251,.2727049,-.4675849,.2197319,3.2166936,.5243244,2.7835479,3.3299998
3539,1.5891761,3.8842839,3.5083106,.2250128,-.0708814,-.4733580,.2203938,3.1671608,.5334907,2.8196007,3.3199998
3540,1.6436979,4.0061848,3.4390192,.2374610,-.0038855,-.4733580,.2210596,3.1671608,.5349973,2.9663579,3.3099998
3541,1.3969400,3.4254407,3.0102472,.1428818,.0272657,-.4733580,.2217295,3.1671608,.5365125,2.4960184,3.2999998
3542,.8213199,2.0265031,1.9163884,.0917839,-.0458010,-.4535972,.2224035,3.3281265,.5136440,1.6217333,3.2899998
3543,.2773388,.6866095,.7590057,.0470470,-.0753571,-.4535972,.2230815,3.3281265,.5151116,.5980512,3.2799998
3544,.3844077,.9514591,.8889979,.0506814,-.0249825,-.4519350,.2237637,3.4393073,.5009083,.7138011,3.2699998
3545,-.3019793,-.7498905,.2375716,.0227028,-.4204092,-.3999421,.2244501,2.6571101,.6387133,.2539483,3.2599998
3546,.8239514,2.0325546,1.6523483,.0872668,.0662096,-.4453565,.2251407,2.6318757,.6461825,1.2856637,3.2499998
3547,1.0706249,2.6313196,2.4916442,.1219813,-.0654167,-.5011407,.2258356,2.6833869,.6365453,1.9792490,3.2399998
3548,1.2419781,3.0463621,2.5685824,.1079466,.0871831,-.5273397,.2265348,2.6702576,.6412559,2.1228926,3.2299998
3549,.9656769,2.3739203,2.1322739,.0992384,-.0006417,-.5304828,.2272383,2.7106516,.6342491,1.7082722,3.2199998
3550,1.0494742,2.5794420,2.4819042,.1137130,-.0737088,-.5247908,.2279462,2.7984648,.6176157,1.9736999,3.2099998
3551,1.3591492,3.3448853,2.7307899,.1237144,.1256598,-.5155873,.2286586,2.9128998,.5968376,2.2060075,3.1999998
3552,1.1247919,2.7606660,2.5168212,.1432391,-.0436087,-.5097042,.2293753,2.9620626,.5893512,1.9738544,3.1899998
3553,1.3448039,3.3023314,2.6785958,.1391978,.1147969,-.5097042,.2300967,2.9620626,.5910709,2.2702404,3.1799998
3554,.3829704,.9423110,1.1293663,.0583267,-.1325743,-.5029136,.2308225,3.0170847,.5827582,.9552831,3.1699998
3555,.7793834,1.9299869,1.3318624,.0867314,.1544249,-.4921062,.2315530,3.1660108,.5588517,1.0374176,3.1599998
3556,.6872015,1.6971700,1.7104081,.0993482,-.1046756,-.4841045,.2322881,3.2312897,.5499406,1.3486219,3.1499998
3557,1.2819463,3.1494323,2.6508897,.1481176,.0547387,-.4879518,.2330278,3.2330987,.5512863,2.1035457,3.1399998
3558,1.0917678,2.6828946,2.5863423,.1427914,-.1030805,-.4908406,.2337723,3.2644547,.5479727,2.1409621,3.1299998
3559,1.2076600,2.9691079,2.4422562,.1310547,.0834759,-.4908406,.2345216,3.2644547,.5496113,1.9952637,3.1199998
3560,.8309023,2.0439859,1.9335412,.0872330,-.0408815,-.4828272,.2352757,3.3306267,.5410301,1.6786064,3.1099998
3561,-.0132268,-.0328507,.1083764,.0180920,-.0748743,-.4761284,.2360346,3.3897551,.5338103,.1054245,3.0999998
3562,.6333125,1.5667175,1.1276855,.0612214,.1158982,-.4691258,.2367985,3.5151142,.5175354,.8314770,3.0899998
3563,.8101275,1.9950828,1.8740562,.1006638,-.0514213,-.4691258,.2375673,3.5151142,.5191093,1.4719358,3.0799998
3564,1.2746892,3.1302306,2.3990170,.1232939,.1744463,-.4812554,.2383412,3.4502285,.5298524,1.9337168,3.0699998
3565,.6315909,1.5500119,1.8598316,.1110061,-.2360599,-.4828789,.2391201,3.3306302,.5492778,1.5975633,3.0599998
3566,.9395097,2.3058945,2.0558199,.1025579,-.0002151,-.4828789,.2399041,3.3306302,.5509577,1.6546861,3.0499998
3567,1.2913341,3.1653628,2.5324271,.1227710,.1357980,-.4828789,.2406932,3.3306302,.5526479,2.0629403,3.0399998
3568,.5983994,1.4650171,1.6367587,.0649161,-.1319792,-.4753212,.2414876,3.3933975,.5447760,1.4057809,3.0299998
3569,.2156527,.5289583,1.3600643,.0775878,-.4132044,-.4684486,.2422872,3.4547962,.5373844,.9950443,3.0199998
3570,1.1437282,2.8121575,2.2202859,.1259908,.1141348,-.4691796,.2430921,3.5151180,.5304002,1.7703981,3.0099998
3571,.8884093,2.1795137,2.1691230,.1184195,-.1133365,-.4717129,.2439025,3.5509301,.5270325,1.8284504,2.9999998
3572,.7279998,1.7905081,1.4835159,.0795067,.0455415,-.4717129,.2447182,3.5509301,.5286815,1.2251332,2.9899998
3573,.5458020,1.3478829,1.1897101,.0760632,-.0122410,-.4688794,.2455394,3.6158796,.5214205,.9327584,2.9799998
3574,.7448624,1.8333630,1.6566203,.0996327,-.0275656,-.4688794,.2463661,3.6158796,.5230641,1.3265341,2.9699998
3575,.0787897,.1945290,.1939732,.0329643,-.0326349,-.5183649,.2471984,3.1457181,.5974291,.2496718,2.9599998
3576,.4517873,1.1167774,.4282494,.0300129,.2485648,-.5046463,.2480364,3.2675712,.5785340,.3456780,2.9499998
3577,.2311977,.5710508,.5002664,.0291706,-.0000223,-.4796580,.2488801,3.4822587,.5469688,.4154791,2.9399998
3578,.3562470,.8817270,.7610381,.0486142,-.0000188,-.4683530,.2497295,3.6233713,.5287189,.5750166,2.9299998
3579,.5681101,1.4011147,1.2376545,.0662864,-.0001021,-.4683530,.2505847,3.6233713,.5304125,.9951196,2.9199998
3580,.5642982,1.3951226,1.0170547,.0673135,.0855516,-.4684129,.2514458,3.6233760,.5321163,.8125626,2.9099998
3581,.4054067,1.0036302,.9657683,.0693572,-.0540253,-.4604056,.2523129,3.7661388,.5148664,.7592325,2.8999998
3582,.4612813,1.1368929,1.0086325,.0741557,-.0209548,-.4650094,.2531859,3.7695258,.5161008,.8717503,2.8899998
3583,-.1852697,-.4608990,.1292974,.0182662,-.2555242,-.4784383,.2540651,3.6600688,.5322591,.1224739,2.8799998
3584,-.3277464,-.8164771,.4626643,.0321398,-.5462719,-.4747060,.2549503,3.7393417,.5233950,.3508050,2.8699998
3585,-.3990608,-.9946041,.6178456,.0437010,-.6917853,-.4747060,.2558417,3.7393417,.5251079,.4845664,2.8599998
3586,.1223433,.3022602,.1633399,.0160450,.0405173,-.5261188,.2567394,3.0161259,.6432478,.1593322,2.8499998
3587,.1377991,.3409723,.2841319,.0235178,-.0002204,-.5341593,.2576434,3.0318247,.6422546,.2140488,2.8399998
3588,.0701670,.1742530,.1300444,.0179365,-.0002161,-.5437528,.2585538,2.9626459,.6581838,.1095487,2.8299998
