TIMESTAMP,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,RNET.y,SkyT,Tcan_Avg_corr,Tair,RH
2.02E+11,784.94,407.03,49.853,217.87,320.73,254.3,-24.02623108,2.332751496,1.62,58.23
2.02E+11,891.43,453.63,51.447,217.47,322.83,296.8,-24.14058614,3.536027824,1.86,58.65
2.02E+11,1008.1,504.3,54.03,221.2,326.5,345.03,-23.08028558,4.014769156,2.43,57.66
2.02E+11,367.85,169.07,15.983,232.37,324.67,60.727,-19.98326349,2.696929482,2.56,56.93
2.02E+11,1148.6,562.77,60.28,226.9,329.8,399.6,-21.48559745,4.230062079,3.01,59.42
2.02E+11,1142.8,553.4,56.44,225.77,330.03,392.73,-21.79932994,4.803523247,2.81,62.8
2.02E+11,743.55,355.5,34.597,250.87,330.13,241.63,-15.0910474,4.063320503,2.92,62.47
2.02E+11,462.62,217.17,22.003,280.7,329.47,146.43,-7.744230776,2.808855532,2.6,69.81
2.02E+11,843.26,397.03,42.39,235.4,328.07,261.98,-19.16246021,3.280184402,2.64,68.89
2.02E+11,943.45,444.97,50.113,222.83,329.3,288.4,-22.62114425,4.08056959,2.89,66.87
2.02E+11,769.07,358.6,41.44,234.13,332.17,219.2,-19.50552302,4.873985931,3.49,60.91
2.02E+11,241.09,113.57,11.107,246.2,325.5,23.115,-16.29977613,2.914998194,2.85,66
2.02E+11,297.19,136.83,18.81,247.27,323.4,41.893,-16.02132089,1.833931566,2.1,70.94
2.02E+11,218.29,98.49,16.093,243.5,321.77,4.1633,-17.00647731,1.641863095,2.26,64.35
2.02E+11,79.266,31.457,6.9517,223.9,317.83,-69.403,-22.32111249,0.812129844,1.86,66.58
2.02E+11,19.444,0,0,248.93,317.43,-66.81,-15.59110809,0.119507099,1.45,69.87
2.02E+11,1.2885,0,0,225.87,314.6,-88.727,-21.77151856,-0.550704068,1.17,72.02
2.02E+11,0,0,0,214.93,310.83,-95.867,-24.87044599,-1.382798327,1.02,71.02
2.02E+11,0,0,0,211.93,303.87,-92,-25.74086545,-3.032764061,0.9,70.54
2.02E+11,0,0,0,212.5,304.2,-91.7,-25.57477785,-3.243629063,1.17,64.73
2.02E+11,0,0,0,230.27,304.17,-73.893,-20.55685882,-3.532274124,0.93,64.29
2.02E+11,0,0,0,211.23,302.77,-91.467,-25.94529166,-3.950100093,0.71,66.39
2.02E+11,0,0,0,211.63,302.27,-90.667,-25.82841458,-3.862327295,0.68,63.72
2.02E+11,0,0,0,211.6,302.57,-90.967,-25.83717461,-3.501488721,0.76,62.35
2.02E+11,0,0,0,211.27,301.1,-89.8,-25.93359649,-3.630077453,0.69,62.07
2.02E+11,0,0,0,210.1,298.33,-88.233,-26.27636871,-4.524024741,1.01,60.79
2.02E+11,0,0,0,210.93,299.8,-88.867,-26.03305845,-4.24410505,1.33,59.36
2.02E+11,0,0,0,210.87,299,-88.1,-26.05062305,-4.704492344,1.15,60.47
2.02E+11,0,0,0,210.23,298.67,-88.433,-26.23821232,-4.946692636,0.53,63.9
2.02E+11,0,0,0,209.33,299.53,-90.167,-26.50273574,-4.437070749,0.07,68.09
2.02E+11,0,0,0,209.33,299.1,-89.733,-26.50273574,-4.483795938,0.57,61.98
2.02E+11,0,0,0,208.33,297.37,-89.067,-26.79765295,-4.503406049,0.47,60.59
2.02E+11,0,0,0,208.03,297.17,-89.167,-26.88633512,-4.529986265,-0.78,71.17
2.02E+11,0,0,0,209,297.53,-88.533,-26.59994139,-4.615462461,-0.78,72.35
2.02E+11,0,0,0,208.27,297.7,-89.433,-26.81538172,-4.599280457,-1.12,74.24
2.02E+11,0,0,0,207.37,297.53,-90.2,-27.08177404,-4.357918685,-1.26,76.58
2.02E+11,0,0,0,207.2,297.27,-90.067,-27.13218991,-4.432974525,-1.37,78.11
2.02E+11,0,0,0,207.17,297.4,-90.267,-27.14109005,-4.319112009,-1.39,77.78
2.02E+11,0,0,0,206.77,297.03,-90.3,-27.25985103,-4.472547857,-1.45,78.08
2.02E+11,0,0,0,207.6,298.53,-90.933,-27.01361365,-4.269196432,-1.23,76.67
2.02E+11,0,0,0,207.47,298.97,-91.467,-27.05213212,-4.052720824,-1.27,76.54
2.02E+11,0,0,0,206.4,298.07,-91.733,-27.36985844,-4.288410365,-1.47,78.65
2.02E+11,0,0,0,205.2,297.07,-91.867,-27.72766004,-4.4424484,-1.81,79.66
2.02E+11,12.107,0,0,203.87,295.97,-92.1,-28.12606172,-4.637771814,-1.91,80.83
2.02E+11,81.317,53.64,17.936,204.83,297.23,-56.71,-27.83829867,-4.40690895,-1.47,75.27
2.02E+11,223.26,132.4,30.353,206.23,300.77,7.4757,-27.42045198,-2.79584049,-0.67,68.19
2.02E+11,432.47,234.87,39.313,209.4,305.9,99.05,-26.48213114,-0.90204534,-0.06,64.77
2.02E+11,490.82,253.83,34.68,209.1,310.67,117.61,-26.57047298,0.246312982,0.48,63.64
2.02E+11,720.41,373.33,46.07,210.37,317.73,219.87,-26.19714061,1.997739714,1.66,55.11
2.02E+11,871.72,445.93,50.26,213.37,323.83,285.2,-25.32191874,3.701371563,2.6,46.35
2.02E+11,982.58,493.03,52.463,217.07,328.77,328.87,-24.25509906,4.488523559,3.33,40.82
2.02E+11,1060.4,523.33,54.487,216.93,331.9,353.87,-24.29521597,5.430693241,3.86,34.84
2.02E+11,1113.4,544.3,54.11,219.47,336.13,373.53,-23.57037936,7.19917352,4.75,31.01
2.02E+11,1131.2,548.87,54.067,222.77,338.57,379,-22.63800043,7.786553171,5.1,29.68
2.02E+11,1113.7,532.57,52.593,231.23,340.67,370.57,-20.2941591,7.91069367,5.33,34.53
2.02E+11,1059.2,497.97,48.48,229.53,342.2,336.77,-20.7599177,7.730934701,5.49,39.04
2.02E+11,1016.5,472.63,45.2,228.33,343.07,312.7,-21.09024853,8.886544824,6,30.63
2.02E+11,913.4,423.57,45.397,225.37,339.37,264.17,-21.91066791,7.461088615,5.48,33.03
2.02E+11,789.2,359.5,42.99,225.93,337.13,205.3,-21.75483617,6.477250083,5.12,38.92
2.02E+11,645.23,286.4,38.957,225.8,334.27,138.93,-21.79098555,5.758390015,4.7,41.61
2.02E+11,481.52,205.93,35.107,224.17,331.07,63.907,-22.24557351,4.804313036,4.29,44.38
2.02E+11,297.25,122.87,28.683,223.43,326.77,-9.1033,-22.45276941,3.571215878,3.56,54.3
2.02E+11,106.49,43.137,13.2,222.53,321.97,-69.467,-22.70545921,1.972795352,2.62,64.51
2.02E+11,20.348,0,0,221.27,317.87,-95.033,-23.0605158,0.609739085,1.92,67.52
2.02E+11,0,0,0,221.1,315.63,-94.5,-23.10853627,-0.098575251,1.34,73
2.02E+11,0,0,0,221.43,314,-92.533,-23.01534533,-0.692038032,0.95,76.36
2.02E+11,0,0,0,222.03,312.83,-90.833,-22.84617378,-0.8180112,0.71,77.43
2.02E+11,0,0,0,223.63,312.6,-88.967,-22.39671982,-0.910646809,0.6,77.69
2.02E+11,0,0,0,222.73,312.13,-89.367,-22.64923977,-1.257368311,0.42,78.58
2.02E+11,0,0,0,222.03,311.83,-89.8,-22.84617378,-1.37352011,0.51,77.54
2.02E+11,0,0,0,225.4,310.5,-85.1,-21.90231242,-1.526383655,0.66,74.07
2.02E+11,0,0,0,225.7,309.67,-83.933,-21.8188034,-1.639363613,0.63,74.48
2.02E+11,0,0,0,242.9,308.83,-65.9,-17.16431945,-1.816698382,0.45,76.82
2.02E+11,0,0,0,246.3,308.2,-61.913,-16.27371387,-1.740356441,0.61,77.8
2.02E+11,0,0,0,241.03,306.63,-65.583,-17.6581442,-1.962676324,0.41,79.59
2.02E+11,0,0,0,252.43,308.07,-55.627,-14.69103629,-2.043769993,0.47,80.27
2.02E+11,0,0,0,257.13,310.2,-53.067,-13.4969762,-1.329832744,0.63,80.34
2.02E+11,0,0,0,245.67,310.5,-64.873,-16.43803881,-1.273402533,0.53,82.1
2.02E+11,0,0,0,257.37,310.67,-53.297,-13.43644365,-1.256155797,0.61,82.13
2.02E+11,0,0,0,270.63,313.47,-42.857,-10.15590805,-0.757313047,1.05,79.17
2.02E+11,0,0,0,279.53,315.5,-35.977,-8.021070397,-0.348336844,1.38,77.65
2.02E+11,0,0,0,280.67,315.47,-34.79,-7.751318407,-0.189146383,1.35,77.99
2.02E+11,0,0,0,280.1,314.53,-34.407,-7.886091475,-0.35315697,1.05,80.27
2.02E+11,0,0,0,284.83,314.67,-29.803,-6.773876949,-0.348629913,1.08,81
2.02E+11,0,0,0,289.7,315.9,-26.203,-5.643123308,-0.135187828,1.26,80.97
2.02E+11,0,0,0,293.17,316.43,-23.27,-4.846100398,-0.056649057,1.35,80.63
2.02E+11,0,0,0,301.03,317.13,-16.133,-3.066565843,0.014346293,1.5,79.94
2.02E+11,0,0,0,308.07,317.77,-9.73,-1.50202955,0.131444598,1.51,79.65
2.02E+11,0,0,0,304.67,318.47,-13.83,-2.254243544,0.394943717,1.81,78.16
2.02E+11,0,0,0,294.73,317.83,-23.103,-4.490088581,0.338469018,1.63,80.11
2.02E+11,0,0,0,275.8,316.37,-40.607,-8.909486674,0.082308833,1.36,82.43
2.02E+11,4.9906,0,0,284.43,315.33,-30.903,-6.867394641,-0.316919264,0.94,86.23
2.02E+11,31.231,9.483,0.083333,290.1,315.63,-16.122,-5.550883558,-0.247247939,0.85,87
2.02E+11,87.453,39.7,2.9077,299.87,317.17,19.493,-3.326985301,-0.111976632,0.97,86.47
2.02E+11,244.84,118.94,12.931,287.83,318.63,75.193,-6.07561566,0.23222326,1.12,85.7
2.02E+11,244.04,116.83,11.52,290.1,320.03,75.353,-5.550883558,0.754853971,1.43,83.8
2.02E+11,348.24,164.77,15.89,284.8,322.07,111.63,-6.780887358,1.204216043,1.75,81.87
2.02E+11,667.24,325,34.973,258.27,326.7,221.63,-13.20982294,2.519297928,2.54,77.74
2.02E+11,752.92,367.87,40.657,250.87,330.93,247.13,-15.0910474,3.661716944,3.28,72.95
2.02E+11,849.11,415.33,45.51,251.4,334.67,286.63,-14.95493748,4.503866735,3.88,70.85
2.02E+11,938.28,455.2,49.367,250.23,336.2,319.9,-15.25569431,4.907860972,4.04,71.05
2.02E+11,910.63,438.73,46.723,247,337.7,301.37,-16.09149991,5.247216433,4.24,71.86
2.02E+11,934.08,442.83,48.38,242.1,335.3,301.23,-17.37523115,4.951867093,4.05,73.58
2.02E+11,1020,484.2,53.31,239.83,335.6,335.17,-17.97655265,5.186646266,3.97,74.67
2.02E+11,800.32,379.2,41.777,243.43,335.37,245.47,-17.02487718,4.68364604,4.05,74.82
2.02E+11,410.21,197.17,21.62,263.97,332.8,106.67,-11.78814798,3.607336219,3.64,78.11
2.02E+11,312.14,151.23,15.697,295.83,331.9,99.533,-4.239903312,3.016056264,3.4,80.17
2.02E+11,221.26,106.97,10.22,300.03,329.33,67.387,-3.291020507,2.531185073,3.06,83.27
2.02E+11,203.04,97.933,9.3563,291.23,328.17,51.663,-5.290820604,2.311751127,2.89,84.6
2.02E+11,90.908,42.633,2.9507,303.37,326.67,16.428,-2.543518885,1.692343341,2.58,87.57
2.02E+11,22.407,4.682,0.071667,316.17,324.37,-3.6153,0.265245152,1.439112216,2.32,90.2
2.02E+11,4.948,0,0,316.83,322.5,-5.6657,0.407742899,1.210816208,2.15,92.8
2.02E+11,0,0,0,297.17,323.5,-26.36,-3.936073067,1.268101644,2.23,91.6
2.02E+11,0,0,0,309.2,324.07,-14.883,-1.253407797,1.404093793,2.37,89.33
2.02E+11,0,0,0,308.83,324.3,-15.483,-1.334739774,1.38240394,2.45,88.33
2.02E+11,0,0,0,295.73,324.03,-28.32,-4.262618569,1.507468415,2.52,88.03
2.02E+11,0,0,0,297.63,324.33,-26.67,-3.832010051,1.477996926,2.62,87
2.02E+11,0,0,0,280,323.57,-43.56,-7.909757078,1.498790785,2.57,87.67
2.02E+11,0,0,0,273.8,322.87,-49.053,-9.389565942,1.412445265,2.48,89.83
2.02E+11,0,0,0,245.9,321.37,-75.443,-16.37801057,1.257030624,2.56,89.93
2.02E+11,0,0,0,262.87,322.2,-59.343,-12.06070087,1.442674812,2.76,89.3
2.02E+11,0,0,0,290.93,323.63,-32.71,-5.359789972,1.516432191,2.89,88.03
2.02E+11,0,0,0,291.63,324.93,-33.313,-5.198944284,1.973158688,3.1,87.2
2.02E+11,0,0,0,308.1,326.43,-18.303,-1.495420142,2.061906714,3.38,85.5
2.02E+11,0,0,0,313.2,326.97,-13.75,-0.378769543,2.254681674,3.39,85.3
2.02E+11,0,0,0,308.13,326.7,-18.623,-1.488811216,2.350390724,3.31,86.03
2.02E+11,0,0,0,305.37,326.5,-21.147,-2.098863167,2.21695243,3.34,85.43
2.02E+11,0,0,0,308.5,326.97,-18.45,-1.407340786,2.237937207,3.35,85.5
2.02E+11,0,0,0,292.07,326.1,-34.047,-5.097989431,2.159385982,3.3,86.4
2.02E+11,0,0,0,232.8,320.17,-87.367,-19.86629294,1.096688757,3.03,87.53
2.02E+11,0,0,0,231.43,317.1,-85.667,-20.23953299,0.510625485,2.87,86.77
2.02E+11,0,0,0,229.13,315.73,-86.667,-20.86988375,0.584254794,3.04,83.77
2.02E+11,0,0,0,229.17,315.93,-86.8,-20.85888067,0.78990284,2.94,84.43
2.02E+11,0,0,0,230.33,316.37,-86.067,-20.54041605,0.520361713,2.82,84.63
2.02E+11,0,0,0,231.07,315.37,-84.3,-20.33788551,0.320524146,2.72,85.13
2.02E+11,0,0,0,231.3,315.33,-84,-20.27503593,0.188326575,2.82,84.1
2.02E+11,0,0,0,231.23,314.7,-83.5,-20.2941591,0.090444669,2.86,82.47
2.02E+11,0,0,0,231.3,313.7,-82.467,-20.27503593,-0.032365484,2.96,81.03
2.02E+11,0,0,0,232.67,313.07,-80.367,-19.90163903,-0.595056812,3,79.33
2.02E+11,9.0339,0,0,233.2,314.33,-80.9,-19.75762852,-0.138724346,3,77.59
2.02E+11,61.02,35.777,10.495,234.77,315.93,-55.857,-19.332467,0.414532288,3.31,74.67
2.02E+11,186.56,106.23,23.8,235.13,320.2,-2.6527,-19.23527843,2.030312109,3.68,71.28
2.02E+11,390.34,204.37,34.67,236.47,324.83,81.307,-18.87449884,3.843536079,4.49,66.57
2.02E+11,567.81,290.93,39.7,238.07,330.5,158.77,-18.44572016,5.226581754,4.78,64.04
2.02E+11,705.14,354.27,42.14,240.8,335.93,216.97,-17.71908024,6.405092631,5.55,61.73
2.02E+11,824.22,408.63,45.083,243,340.37,266.17,-17.13799213,7.306015494,6.02,59.57
2.02E+11,931.18,454.53,48.317,245.37,344.57,307.03,-16.51639988,8.140197478,6.57,56.32
2.02E+11,1002.9,481.17,49.267,248,349,330.9,-15.83186492,8.876353373,7.07,54.68
2.02E+11,1047.5,497.93,49.54,249.73,351.73,346.33,-15.3845446,9.579260045,7.44,53.89
2.02E+11,1060.1,498.9,47.837,251.07,353.8,348.3,-15.03965986,9.943832812,7.73,52.41
2.02E+11,1056.2,492.13,46.783,250.83,355.2,341,-15.1013286,10.74432627,8.38,51.17
2.02E+11,1024.3,471.23,45.033,255,359.7,321.53,-14.03606812,11.37598315,8.83,50.49
2.02E+11,993.53,452.93,43.277,256.7,361.8,304.57,-13.60553641,11.97161005,9.35,48.31
2.02E+11,851.69,383.83,39.24,258.83,363.5,239.93,-13.06911326,11.84353644,9.76,47.3
2.02E+11,749.24,331.7,37.303,259.13,363.37,190.17,-12.99382698,12.04922422,9.98,47.73
2.02E+11,577.22,248.53,31.903,258.97,362,113.6,-13.03397152,11.19450344,10.01,46.77
2.02E+11,445.27,184.9,29.607,256.6,358,53.847,-13.63080251,10.93099046,9.94,46.79
2.02E+11,290.04,117.4,25.467,255.2,354.03,-6.9157,-13.98530581,10.10438223,9.53,48.01
2.02E+11,126.05,51.133,15.813,255.57,350,-59.08,-13.89147413,8.836515715,9.06,49.32
2.02E+11,21.32,4.0697,1.9677,253.87,342,-86,-14.32343752,6.768735897,8.19,52.58
2.02E+11,0,0,0,252.8,335.6,-82.8,-14.596434,4.859690624,7.52,54.51
2.02E+11,0,0,0,253.47,331.63,-78.157,-14.4253911,3.934958444,7.6,52.74
2.02E+11,0,0,0,275.03,332.07,-57.013,-9.094007106,3.997094064,7.75,50.15
2.02E+11,0,0,0,271.53,333.63,-62.157,-9.937653195,4.677095303,8.21,47.52
2.02E+11,0,0,0,254.8,332,-77.177,-14.08686031,4.28412914,8.05,47.81
2.02E+11,0,0,0,251.97,329.23,-77.277,-14.80879509,3.60109607,7.76,49.62
2.02E+11,0,0,0,251.7,328.07,-76.37,-14.87798949,3.259308308,7.72,50.22
2.02E+11,0,0,0,252.37,326.23,-73.913,-14.706387,2.914262112,7.33,51.69
2.02E+11,0,0,0,257.1,326.8,-69.69,-13.50454575,3.069587381,7.95,49.56
2.02E+11,0,0,0,256.27,326.3,-70.037,-13.71423309,2.94214931,7.79,49.65
2.02E+11,0,0,0,251.4,326.43,-75.02,-14.95493748,2.978941127,7.72,50.19
2.02E+11,0,0,0,252.13,325.83,-73.71,-14.76781723,3.064186848,7.5,48.7
2.02E+11,0,0,0,251.83,326.73,-74.913,-14.84466672,3.038424765,7.21,48.55
2.02E+11,0,0,0,247,322.67,-75.667,-16.09149991,2.123035227,5.76,54.41
2.02E+11,0,0,0,241.17,319.23,-78.03,-17.62107405,1.130427944,4.76,60.36
2.02E+11,0,0,0,242.63,318.93,-76.297,-17.23544382,0.847280992,5.62,58.53
2.02E+11,0,0,0,243.47,317.9,-74.427,-17.01436248,0.806123316,5.9,56.37
2.02E+11,0,0,0,239.23,316.17,-76.933,-18.13620515,0.29104491,4.35,62
2.02E+11,0,0,0,238.33,316.27,-77.92,-18.37624792,0.47569866,4.69,59.23
2.02E+11,0,0,0,244.23,317.8,-73.553,-16.8148289,0.853568969,6.54,52.57
2.02E+11,0,0,0,247.1,318.77,-71.657,-16.06550098,0.850559802,7.03,50.74
2.02E+11,0,0,0,236.03,317.7,-81.667,-18.99279432,1.726777396,6.56,51.75
2.02E+11,0,0,0,236.4,316.43,-79.997,-18.89330753,0.937069128,6.93,48.27
2.02E+11,0,0,0,239.13,320.4,-81.267,-18.16284309,1.846924953,7.53,40.79
2.02E+11,0,0,0,238.4,317.03,-78.637,-18.35755357,1.303737871,6.58,43.03
2.02E+11,0,0,0,237.3,311.4,-74.083,-18.65179923,0.241867028,4.28,55.84
2.02E+11,0,0,0,244.77,311.57,-66.82,-16.67333785,-0.59085069,3.92,57.42
2.02E+11,8.8921,0,0,255.43,314.13,-58.49,-13.92696602,-0.184687116,4.83,54.66
2.02E+11,73.444,46.89,13.248,252.83,320.73,-34.251,-14.5887681,2.38077867,5.49,48.73
2.02E+11,217.68,132.77,31.243,248.7,328.37,21.848,-15.65058723,4.527826164,6.61,46.63
2.02E+11,309.21,159.44,26.593,251.3,334.97,49.15,-14.98060212,6.678986111,8,41.86
2.02E+11,584.29,298.63,38.347,266.8,342.67,184.43,-11.09083765,8.629235767,8.11,42.86
2.02E+11,468.78,229.77,25.057,262.6,339.63,127.6,-12.12773092,7.227088877,6.09,53.8
2.02E+11,812.92,401.87,46.04,267.67,344.7,278.77,-10.87758534,7.552152836,6.77,54.27
2.02E+11,734.08,359,38.633,305.47,359.53,266.4,-2.076687783,10.61254793,9.57,42.15
2.02E+11,346.14,161.77,17.077,300.3,357.3,87.66,-3.23036252,9.724283378,9.48,43.34
2.02E+11,538.03,251.7,27.197,294.1,358.83,159.8,-4.633692057,9.956223873,9.64,43.94
2.02E+11,715.95,341.1,36.207,307.3,365.6,246.57,-1.671836466,10.87975823,10.44,43.19
2.02E+11,897.28,427.67,44.093,298,370.23,311.37,-3.748394688,12.09975908,10.89,42.61
2.02E+11,478.15,228.1,24.3,300.87,367.8,136.83,-3.102440972,11.30273676,10.92,45.55
2.02E+11,409.33,194.67,21.457,295.8,366.33,102.67,-4.246717285,10.91692888,10.8,47.41
2.02E+11,348.56,165.3,18.637,305.8,366.07,86.473,-2.003547625,10.96772705,10.88,46.17
2.02E+11,324.94,153.93,17.577,299.07,365.37,70.05,-3.507025469,11.0702029,10.77,43.77
2.02E+11,248.46,118.6,14.137,314.3,363.43,55.327,-0.139713669,10.68242852,10.58,41.31
2.02E+11,401.48,183.73,31.813,319.4,366.73,104.55,0.960508242,11.38877327,11.24,36.48
2.02E+11,287.76,131.33,27.597,303.9,365.5,42.065,-2.425471516,11.55403578,11.2,32.99
2.02E+11,80.529,38.883,5.506,307.33,361.1,-20.382,-1.665214642,10.17103499,10.51,34.44
2.02E+11,6.9104,0,0,316.07,359.87,-43.717,0.243635127,9.932472147,10.6,31.18
2.02E+11,0,0,0,328.03,359.3,-31.273,2.792610892,9.778244471,10.28,31.61
2.02E+11,0,0,0,330.3,356.57,-26.287,3.268505729,9.120972136,9.5,39.39
2.02E+11,0,0,0,330,350.9,-20.95,3.205753083,7.747797899,8.12,52.47
2.02E+11,0,0,0,320.1,346.53,-26.437,1.110488634,6.731075439,7.13,64.36
2.02E+11,0,0,0,321.37,346.73,-25.387,1.381969091,7.05186398,7.77,63.95
2.02E+11,0,0,0,333.13,341.77,-8.6277,3.858378807,6.027704909,7,73.7
2.02E+11,0,0,0,309.33,346.07,-36.73,-1.224849026,7.026098089,8.05,68.78
2.02E+11,0,0,0,301.33,346.67,-45.34,-2.999338504,7.010707349,7.79,68.6
2.02E+11,0,0,0,325.43,349.6,-24.193,2.244488763,7.308587881,8.05,66.03
2.02E+11,0,0,0,332.83,351,-18.163,3.796026589,7.546165182,8.25,68.34
2.02E+11,0,0,0,334.77,353.5,-18.783,4.198495211,8.207793847,8.82,61.84
2.02E+11,0,0,0,326.67,348.93,-22.233,2.506308944,7.280054475,7.65,66.92
2.02E+11,0,0,0,324.87,345.03,-20.12,2.126002085,6.186377727,6.77,69.83
2.02E+11,0,0,0,315.1,344.33,-29.257,0.033751318,5.987516189,6.77,67.78
2.02E+11,0,0,0,317.9,344.2,-26.297,0.638289657,6.230706169,6.94,66.53
2.02E+11,0,0,0,322.2,344.37,-22.173,1.558958854,5.975532055,6.71,69.74
2.02E+11,0,0,0,325.77,344.17,-18.393,2.316352515,5.990702847,6.64,71.53
2.02E+11,0,0,0,327.2,341.93,-14.727,2.617988612,5.45098347,6.34,75.16
2.02E+11,0,0,0,283.67,337.83,-54.163,-7.045350344,4.928143142,5.74,75.5
2.02E+11,0,0,0,299.7,336.73,-37.073,-3.365213669,4.672642902,5.43,78.49
2.02E+11,0,0,0,282.83,333.4,-50.547,-7.242454735,4.056939172,5.09,79.67
2.02E+11,0,0,0,319.87,331.5,-11.607,1.06123652,3.341087988,4.76,83.2
2.02E+11,0,0,0,295.03,328.73,-33.697,-4.421786878,3.069567341,4.63,83.77
2.02E+11,0,0,0,260.37,327.27,-66.897,-12.68333542,3.398203928,4.91,77.74
2.02E+11,0,0,0,306.2,332.1,-25.86,-1.914972208,3.657442562,4.99,77.05
2.02E+11,0,0,0,316.77,334.4,-17.64,0.394797763,3.896002608,4.85,78.56
2.02E+11,0,0,0,325,331.47,-6.4463,2.153521566,3.305286462,4.18,86.63
2.02E+11,1.2453,0,0,329.93,329.63,0.311,3.191104643,2.422522018,3.59,90.67
2.02E+11,32.553,11.964,0.90667,326.57,327.4,10.242,2.485222072,1.793600532,3.12,90.1
2.02E+11,98.975,45.95,4.455,325.9,325.57,41.817,2.343814967,1.383723185,2.72,89.9
2.02E+11,50.236,21.877,1.289,324.9,325.63,19.883,2.132353467,1.372703843,2.51,90
2.02E+11,184.14,85.92,7.457,326.23,326.1,78.567,2.413490463,1.369969742,2.38,90.63
2.02E+11,325.2,157.7,15.75,325.27,327.4,139.77,2.21065104,1.639173211,2.37,89.67
2.02E+11,574.89,282.8,29.613,326.87,330.1,249.97,2.548468169,2.693513415,3.09,87.57
2.02E+11,549.59,263.37,24.76,331.8,333.2,237.17,3.581629325,3.158458813,3.61,84.43
2.02E+11,510.04,241.33,20.85,313.23,333.47,200.23,-0.372241492,3.340256804,3.69,84.47
2.02E+11,677.08,322.63,29.18,287.53,336.93,244.03,-6.145195475,4.765082707,4.63,78.9
2.02E+11,796.47,386.97,36.903,267.2,339.47,277.87,-10.99272594,5.461845557,5.28,72.8
2.02E+11,875.21,419,39.543,256.9,341.83,294.5,-13.55502634,6.339287707,5.79,64.63
2.02E+11,1220.3,590.2,59.28,273.9,348.17,456.63,-9.365499622,8.212560073,6.53,59.15
2.02E+11,450.69,211.77,20.99,321.07,341.37,170.47,1.317912535,5.672320252,5.05,70.52
2.02E+11,657.96,309.43,34.333,313.33,332.17,256.3,-0.350484705,3.315352463,3.16,84.87
2.02E+11,713.6,331.53,39.843,279.47,332.17,239,-8.035290709,3.754333658,3.32,79.36
2.02E+11,641.26,291.37,40.5,237.63,332.57,155.97,-18.56341831,4.220591977,3.84,70.21
2.02E+11,246.3,104.61,17.322,242.23,328.33,1.2,-17.34092247,2.862696668,3.25,72.5
2.02E+11,207.27,91.213,15.523,254.93,328.33,2.2667,-14.05384199,2.831889586,3.17,75.64
2.02E+11,54.749,20.82,2.312,250.9,324.07,-54.71,-15.08333731,1.69979988,2.61,80.39
2.02E+11,7.1932,0,0,291.93,322.93,-30.997,-5.13009905,1.195351395,2.13,80.94
2.02E+11,0,0,0,295.47,320.7,-25.253,-4.321705208,0.684869138,1.59,81.4
2.02E+11,0,0,0,298.63,318.93,-20.293,-3.606201569,0.221195543,1.16,85.5
2.02E+11,0,0,0,284.83,317,-32.133,-6.773876949,-0.232875157,0.75,88.73
2.02E+11,0,0,0,283.57,317.4,-33.847,-7.068792179,-0.179797299,1.07,85.43
2.02E+11,0,0,0,280.4,317.3,-36.933,-7.815132667,-0.040435384,1.11,83.97
2.02E+11,0,0,0,279.7,316.77,-37.063,-7.98079194,-0.086710396,1.1,83.57
2.02E+11,0,0,0,258.83,315.3,-56.473,-13.06911326,-0.358875845,1,82.34
2.02E+11,0,0,0,264.4,313.53,-49.173,-11.68183614,-0.93355877,0.74,84.5
2.02E+11,0,0,0,260.97,314.63,-53.637,-12.53349557,-0.35962726,1,81.57
2.02E+11,0,0,0,244.83,312.57,-67.72,-16.65763108,-0.751678838,0.74,83.2
2.02E+11,0,0,0,249.13,312.93,-63.793,-15.53942059,-0.741124935,0.58,84.1
2.02E+11,0,0,0,240.47,311.67,-71.21,-17.8065865,-1.061124302,0.19,85.47
2.02E+11,0,0,0,217.23,309.93,-92.667,-24.20927492,-1.434624531,-0.04,85.3
2.02E+11,0,0,0,231.8,309.63,-77.83,-20.13856795,-1.723405632,-0.15,84.17
2.02E+11,0,0,0,242.93,311.27,-68.333,-17.1564204,-1.397345745,0.04,79.21
2.02E+11,0,0,0,248.1,311.5,-63.417,-15.80594463,-1.480708123,-0.04,79.58
2.02E+11,0,0,0,246.2,311.8,-65.617,-16.29977613,-1.418877551,0.01,78.73
2.02E+11,0,0,0,234.1,309.97,-75.867,-19.51364373,-1.739856614,-0.19,79.91
2.02E+11,0,0,0,234.8,309.37,-74.55,-19.32436369,-1.958830149,-0.28,79.96
2.02E+11,0,0,0,232.7,307.33,-74.6,-19.89348093,-2.33379179,-0.11,77.26
2.02E+11,0,0,0,233.03,308.27,-75.217,-19.80379381,-2.245708561,-0.04,74
2.02E+11,0,0,0,228.63,309.33,-80.73,-21.00754398,-1.726627911,0.02,73.21
2.02E+11,0,0,0,229.3,310.2,-80.91,-20.8231306,-1.603575606,-0.07,74.46
2.02E+11,0,0,0,219.5,308.2,-88.7,-23.56185598,-2.160421015,-0.39,78.52
2.02E+11,0,0,0,214.97,307,-92.067,-24.85890212,-2.339150332,-0.76,83.03
2.02E+11,0,0,0,210.7,307.67,-96.967,-26.10040975,-2.312657854,-0.53,80.12
2.02E+11,0,0,0,208.73,306.4,-97.667,-26.67955893,-2.454841733,-0.69,81.8
